Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,2,4,false,,0
1,true,1,2,true,4,1
2,false,,0,true,4,2
3,false,,0,true,2,1
4,true,4,2,false,,0
5,true,23,3,false,,0
6,true,2,2,false,,0
7,true,24,3,false,,0
8,true,23,4,false,,0
9,false,,0,false,,0
10,true,14,2,true,2,3
11,true,4,3,false,,0
12,false,,0,false,,0
13,true,3,3,false,,0
14,true,2,2,false,,0
15,true,21,3,false,,0
16,true,2,3,false,,0
17,true,1,3,false,,0
18,false,,0,false,,0
19,true,4,2,false,,0
20,true,2,4,true,4,3
21,true,1,4,true,4,2
22,false,,0,false,,0
23,true,1,2,false,,0
24,true,31,2,true,4,3
25,true,1,3,true,2,1
26,true,4,3,false,,0
27,true,32,2,false,,0
28,false,,0,false,,0
29,true,3,2,false,,0
30,true,42,4,false,,0
31,true,41,3,false,,0
32,true,21,3,true,2,1
33,false,,0,true,2,3
34,false,,0,false,,0
35,true,13,4,false,,0
36,false,,0,false,,0
37,true,2,2,false,,0
38,true,13,3,false,,0
39,true,2,4,false,,0
40,true,1,3,true,2,1
41,true,23,2,false,,0
42,true,23,3,true,4,1
43,false,,0,false,,0
44,true,23,2,false,,0
45,true,32,3,false,,0
46,false,,0,true,2,2
47,true,41,3,false,,0
48,true,3,2,false,,0
49,true,12,2,true,4,3
50,true,3,3,false,,0
51,true,34,4,true,2,3
52,true,1,4,false,,0
53,false,,0,false,,0
54,true,23,4,false,,0
55,true,23,4,true,2,1
56,false,,0,false,,0
57,true,3,3,false,,0
58,false,,0,false,,0
59,true,3,2,true,2,1
60,false,,0,false,,0
61,true,31,4,false,,0
62,true,34,2,true,4,1
63,false,,0,true,2,3
64,true,14,3,false,,0
65,true,1,2,true,2,3
66,true,24,3,false,,0
67,true,4,3,false,,0
68,true,13,3,true,4,2
69,true,34,3,false,,0
70,false,,0,false,,0
71,true,2,4,false,,0
72,false,,0,false,,0
73,false,,0,true,4,2
74,true,34,3,true,4,1
75,true,3,4,true,4,2
76,false,,0,false,,0
77,true,32,3,false,,0
78,false,,0,true,2,2
79,true,14,2,false,,0
80,true,43,2,false,,0
81,true,43,4,false,,0
82,false,,0,false,,0
83,true,21,3,false,,0
84,false,,0,false,,0
85,true,32,4,true,2,1
86,true,43,4,false,,0
87,false,,0,true,4,1
88,true,4,2,false,,0
89,true,4,2,false,,0
90,true,2,2,false,,0
91,false,,0,true,4,2
92,false,,0,false,,0
93,true,12,4,false,,0
94,false,,0,false,,0
95,false,,0,false,,0
96,false,,0,true,2,3
97,false,,0,false,,0
98,true,14,3,false,,0
99,true,3,3,false,,0
100,true,1,3,true,4,2
101,false,,0,false,,0
102,false,,0,false,,0
103,true,2,4,true,4,3
104,false,,0,true,2,1
105,true,43,2,true,4,3
106,true,4,3,true,2,1
107,true,24,4,false,,0
108,true,24,2,true,2,1
109,false,,0,false,,0
110,true,3,3,true,4,1
111,true,4,2,true,2,3
112,true,31,2,false,,0
113,false,,0,false,,0
114,true,3,2,false,,0
115,false,,0,true,2,3
116,false,,0,false,,0
117,false,,0,false,,0
118,true,1,4,false,,0
119,false,,0,true,4,2
120,true,3,2,false,,0
121,true,3,4,false,,0
122,true,4,4,false,,0
123,true,1,3,false,,0
124,true,31,3,false,,0
125,true,4,2,false,,0
126,true,21,4,false,,0
127,true,4,4,false,,0
128,true,34,2,false,,0
129,true,34,2,false,,0
130,false,,0,false,,0
131,true,3,4,true,2,2
132,false,,0,false,,0
133,true,4,2,false,,0
134,true,31,3,false,,0
135,true,1,3,true,4,1
136,true,1,4,false,,0
137,true,42,3,false,,0
138,true,2,2,true,2,1
139,false,,0,true,4,2
140,true,32,4,false,,0
141,true,3,4,true,2,3
142,false,,0,true,2,3
143,true,14,4,false,,0
144,true,23,3,false,,0
145,true,31,3,false,,0
146,true,12,3,false,,0
147,true,12,4,true,4,3
148,false,,0,false,,0
149,true,13,4,true,4,2
150,false,,0,true,2,2
151,false,,0,false,,0
152,true,43,2,true,4,1
153,false,,0,false,,0
154,true,13,2,true,2,2
155,true,1,3,true,2,1
156,false,,0,true,2,3
157,true,3,4,false,,0
158,true,24,4,false,,0
159,true,12,2,false,,0
160,true,32,3,false,,0
161,true,2,2,false,,0
162,false,,0,true,2,3
163,true,1,4,false,,0
164,true,13,3,true,2,2
165,true,23,2,true,4,3
166,true,24,2,false,,0
167,false,,0,true,2,3
168,true,21,4,true,2,3
169,false,,0,true,2,2
170,false,,0,false,,0
171,true,4,2,false,,0
172,false,,0,false,,0
173,true,1,2,false,,0
174,false,,0,false,,0
175,true,2,4,false,,0
176,true,3,3,false,,0
177,true,32,2,false,,0
178,true,13,4,false,,0
179,true,34,4,false,,0
180,true,13,4,false,,0
181,true,13,3,true,4,3
182,false,,0,false,,0
183,true,43,3,true,4,2
184,true,13,3,false,,0
185,false,,0,false,,0
186,false,,0,true,2,1
187,false,,0,true,4,2
188,true,13,2,false,,0
189,true,12,2,false,,0
190,false,,0,false,,0
191,false,,0,false,,0
192,true,41,3,true,4,3
193,false,,0,false,,0
194,true,34,4,true,2,3
195,false,,0,false,,0
196,true,3,3,false,,0
197,true,41,2,true,4,3
198,false,,0,false,,0
199,true,41,3,true,4,1
200,true,2,3,false,,0
201,true,4,2,false,,0
202,true,2,4,false,,0
203,false,,0,false,,0
204,false,,0,false,,0
