Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,false,,0,false,,0
1,false,,0,false,,0
2,false,,0,true,4,3
3,false,,0,true,4,2
4,false,,0,false,,0
5,false,,0,false,,0
6,false,,0,false,,0
7,true,13,2,false,,0
8,true,2,4,false,,0
9,true,24,2,false,,0
10,true,3,2,false,,0
11,true,3,3,false,,0
12,true,14,4,false,,0
13,false,,0,false,,0
14,false,,0,false,,0
15,false,,0,false,,0
16,false,,0,false,,0
17,true,4,3,true,2,3
18,false,,0,false,,0
19,true,1,2,false,,0
20,false,,0,false,,0
21,false,,0,false,,0
22,false,,0,false,,0
23,true,4,2,false,,0
24,false,,0,false,,0
25,false,,0,false,,0
26,false,,0,false,,0
27,false,,0,true,4,1
28,true,2,3,true,4,2
29,false,,0,false,,0
30,true,3,4,true,4,3
31,true,2,3,false,,0
32,true,4,3,false,,0
33,false,,0,false,,0
34,false,,0,true,2,3
35,true,31,3,false,,0
36,true,3,3,false,,0
37,false,,0,false,,0
38,true,1,3,false,,0
39,true,21,4,false,,0
40,true,31,2,false,,0
41,true,41,3,false,,0
42,false,,0,false,,0
43,true,1,4,false,,0
44,false,,0,false,,0
45,false,,0,true,2,1
46,false,,0,true,4,1
47,true,43,3,false,,0
48,false,,0,false,,0
49,false,,0,false,,0
50,false,,0,false,,0
51,true,3,4,false,,0
52,true,4,2,false,,0
53,false,,0,false,,0
54,true,13,2,true,2,2
55,false,,0,true,4,2
56,false,,0,false,,0
57,false,,0,false,,0
58,true,1,3,false,,0
59,true,41,2,false,,0
60,false,,0,false,,0
61,true,43,3,true,2,2
62,false,,0,false,,0
63,false,,0,false,,0
64,true,1,2,false,,0
65,false,,0,false,,0
66,false,,0,true,4,3
67,false,,0,false,,0
68,true,4,2,false,,0
69,false,,0,false,,0
70,true,13,3,false,,0
71,false,,0,false,,0
72,false,,0,true,4,3
73,false,,0,false,,0
74,false,,0,false,,0
75,true,2,2,false,,0
76,true,4,4,false,,0
77,false,,0,true,2,3
78,false,,0,true,2,2
79,true,2,4,false,,0
80,true,3,3,false,,0
81,false,,0,false,,0
82,false,,0,false,,0
83,false,,0,false,,0
84,false,,0,false,,0
85,true,1,3,true,2,2
86,true,21,2,false,,0
87,false,,0,false,,0
88,true,14,4,false,,0
89,true,4,4,false,,0
90,true,4,4,false,,0
91,false,,0,true,2,2
92,false,,0,false,,0
93,false,,0,false,,0
94,false,,0,true,4,3
95,false,,0,false,,0
96,true,2,2,true,2,3
97,false,,0,false,,0
98,false,,0,false,,0
99,false,,0,true,2,3
100,true,43,2,false,,0
101,false,,0,false,,0
102,false,,0,true,2,3
103,true,13,3,false,,0
104,true,42,4,false,,0
105,false,,0,false,,0
106,false,,0,true,2,1
107,false,,0,false,,0
108,false,,0,true,4,2
109,false,,0,true,2,2
110,true,24,4,false,,0
111,true,1,4,false,,0
112,true,24,2,true,4,2
113,true,4,2,false,,0
114,true,41,4,false,,0
115,false,,0,false,,0
116,false,,0,true,2,2
117,false,,0,false,,0
118,false,,0,true,2,2
119,false,,0,false,,0
120,false,,0,true,4,1
121,false,,0,true,2,1
122,true,23,2,true,4,2
123,false,,0,false,,0
124,false,,0,true,2,3
125,false,,0,false,,0
126,false,,0,false,,0
127,true,23,2,false,,0
128,true,32,2,false,,0
129,false,,0,false,,0
130,true,23,4,false,,0
131,true,24,2,false,,0
132,false,,0,false,,0
133,true,24,3,false,,0
134,true,3,3,false,,0
135,true,3,2,true,2,2
136,false,,0,false,,0
137,false,,0,false,,0
138,false,,0,false,,0
139,false,,0,false,,0
140,false,,0,false,,0
141,false,,0,true,2,1
142,false,,0,false,,0
143,false,,0,false,,0
144,true,2,3,false,,0
145,true,13,2,false,,0
146,false,,0,false,,0
147,false,,0,true,4,1
148,true,32,4,false,,0
149,true,3,4,false,,0
150,false,,0,false,,0
151,true,1,3,false,,0
152,false,,0,true,4,2
153,false,,0,false,,0
154,false,,0,true,2,1
155,false,,0,false,,0
156,true,4,3,false,,0
157,true,2,4,true,4,1
158,false,,0,false,,0
159,false,,0,false,,0
160,false,,0,false,,0
161,true,24,3,false,,0
162,true,2,2,false,,0
163,false,,0,false,,0
164,false,,0,false,,0
165,false,,0,false,,0
166,false,,0,false,,0
167,false,,0,false,,0
168,false,,0,false,,0
169,false,,0,false,,0
170,false,,0,false,,0
171,true,43,2,false,,0
172,true,3,2,false,,0
173,false,,0,false,,0
174,true,31,4,true,4,3
175,false,,0,false,,0
176,true,21,3,false,,0
177,false,,0,false,,0
178,false,,0,false,,0
179,true,31,3,false,,0
180,false,,0,false,,0
181,false,,0,true,2,1
182,false,,0,false,,0
183,false,,0,false,,0
184,false,,0,false,,0
185,false,,0,false,,0
186,true,2,4,true,4,1
187,true,1,4,false,,0
188,true,42,4,false,,0
189,false,,0,false,,0
190,false,,0,false,,0
191,true,23,4,false,,0
192,false,,0,false,,0
193,true,1,2,false,,0
194,true,42,3,false,,0
195,true,12,3,false,,0
196,true,41,4,false,,0
197,false,,0,false,,0
198,true,31,4,false,,0
199,false,,0,false,,0
200,false,,0,false,,0
201,false,,0,false,,0
202,true,12,2,false,,0
203,false,,0,false,,0
204,true,4,3,false,,0
205,false,,0,false,,0
206,true,1,3,true,2,3
207,false,,0,false,,0
208,true,2,2,true,4,2
209,true,24,3,true,4,3
210,false,,0,false,,0
211,true,14,3,false,,0
212,false,,0,false,,0
213,false,,0,false,,0
214,false,,0,false,,0
215,false,,0,true,2,1
216,false,,0,false,,0
217,false,,0,false,,0
218,false,,0,false,,0
219,true,42,2,false,,0
220,false,,0,false,,0
221,true,23,3,false,,0
222,true,21,3,false,,0
223,true,4,2,false,,0
224,true,42,4,false,,0
225,true,41,2,false,,0
226,false,,0,false,,0
227,true,3,3,false,,0
228,false,,0,false,,0
229,false,,0,true,2,3
230,false,,0,false,,0
