Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,false,,0,false,,0
1,false,,0,false,,0
2,true,13,4,false,,0
3,false,,0,false,,0
4,true,41,4,false,,0
5,false,,0,false,,0
6,true,14,4,false,,0
7,false,,0,false,,0
8,true,3,2,false,,0
9,true,13,4,false,,0
10,false,,0,true,2,1
11,false,,0,true,2,2
12,false,,0,true,4,3
13,false,,0,false,,0
14,false,,0,false,,0
15,true,23,3,false,,0
16,true,1,3,false,,0
17,false,,0,false,,0
18,false,,0,false,,0
19,false,,0,false,,0
20,false,,0,false,,0
21,true,42,3,false,,0
22,false,,0,false,,0
23,false,,0,true,4,2
24,true,4,3,false,,0
25,true,4,2,false,,0
26,false,,0,false,,0
27,true,21,2,true,2,2
28,true,32,4,false,,0
29,false,,0,true,4,2
30,false,,0,false,,0
31,false,,0,false,,0
32,false,,0,false,,0
33,true,1,2,false,,0
34,false,,0,false,,0
35,false,,0,false,,0
36,false,,0,false,,0
37,false,,0,false,,0
38,false,,0,false,,0
39,true,13,3,false,,0
40,true,3,4,false,,0
41,false,,0,false,,0
42,false,,0,false,,0
43,false,,0,false,,0
44,false,,0,false,,0
45,false,,0,false,,0
46,true,3,4,true,2,1
47,false,,0,false,,0
48,false,,0,false,,0
49,false,,0,false,,0
50,true,32,4,true,4,3
51,false,,0,false,,0
52,true,1,2,false,,0
53,false,,0,true,4,1
54,false,,0,false,,0
55,false,,0,true,4,2
56,true,23,2,false,,0
57,false,,0,true,4,3
58,false,,0,false,,0
59,false,,0,false,,0
60,true,4,4,false,,0
61,false,,0,false,,0
62,true,24,4,false,,0
63,true,31,4,true,4,1
64,true,3,3,false,,0
65,false,,0,false,,0
66,false,,0,false,,0
67,false,,0,false,,0
68,false,,0,false,,0
69,false,,0,false,,0
70,false,,0,false,,0
71,false,,0,false,,0
72,false,,0,true,2,2
73,false,,0,false,,0
74,false,,0,false,,0
75,false,,0,false,,0
76,true,2,3,false,,0
77,false,,0,false,,0
78,true,1,3,true,2,3
79,false,,0,false,,0
80,false,,0,false,,0
81,true,31,4,false,,0
82,true,1,3,false,,0
83,true,34,4,false,,0
84,false,,0,false,,0
85,false,,0,false,,0
86,false,,0,false,,0
87,true,2,4,false,,0
88,true,1,4,true,2,2
89,false,,0,false,,0
90,false,,0,true,2,2
91,false,,0,true,4,2
92,false,,0,false,,0
93,false,,0,false,,0
94,false,,0,true,2,2
95,false,,0,false,,0
96,false,,0,true,2,2
97,false,,0,false,,0
98,false,,0,false,,0
99,false,,0,true,4,1
100,true,1,2,false,,0
101,false,,0,false,,0
102,false,,0,false,,0
103,false,,0,false,,0
104,false,,0,false,,0
105,false,,0,false,,0
106,false,,0,false,,0
107,false,,0,false,,0
108,true,12,4,false,,0
109,true,13,4,false,,0
110,false,,0,false,,0
111,false,,0,false,,0
112,true,3,4,false,,0
113,false,,0,false,,0
114,false,,0,false,,0
115,false,,0,false,,0
116,false,,0,false,,0
117,false,,0,false,,0
118,true,43,2,false,,0
119,true,23,3,false,,0
120,false,,0,false,,0
121,false,,0,false,,0
122,false,,0,false,,0
123,true,4,4,false,,0
124,true,2,2,false,,0
125,false,,0,false,,0
126,false,,0,false,,0
127,false,,0,false,,0
128,false,,0,false,,0
129,false,,0,false,,0
130,false,,0,false,,0
131,false,,0,true,2,2
132,false,,0,false,,0
133,true,31,2,true,2,3
134,true,4,3,true,4,2
135,false,,0,false,,0
136,false,,0,false,,0
137,false,,0,false,,0
138,false,,0,false,,0
139,false,,0,false,,0
140,false,,0,false,,0
141,false,,0,true,4,1
142,false,,0,false,,0
143,false,,0,false,,0
144,true,2,3,false,,0
145,true,3,3,true,4,3
146,true,34,2,false,,0
147,false,,0,false,,0
148,true,12,2,false,,0
149,true,34,2,false,,0
150,false,,0,false,,0
151,false,,0,false,,0
152,false,,0,false,,0
153,true,12,4,false,,0
154,true,13,3,false,,0
155,false,,0,false,,0
156,false,,0,false,,0
157,true,34,2,true,4,3
158,true,1,3,false,,0
159,false,,0,false,,0
160,true,43,2,false,,0
161,false,,0,false,,0
162,false,,0,false,,0
163,false,,0,false,,0
164,false,,0,true,4,3
165,false,,0,false,,0
166,false,,0,false,,0
167,true,24,2,false,,0
168,false,,0,true,2,1
169,true,1,2,true,4,3
170,false,,0,false,,0
171,false,,0,false,,0
172,false,,0,false,,0
173,false,,0,false,,0
174,false,,0,false,,0
175,false,,0,false,,0
176,false,,0,false,,0
177,false,,0,false,,0
178,false,,0,false,,0
179,false,,0,false,,0
180,true,21,3,false,,0
181,true,3,4,false,,0
182,true,2,3,false,,0
183,false,,0,false,,0
184,false,,0,false,,0
185,true,23,2,false,,0
186,false,,0,false,,0
187,false,,0,false,,0
188,false,,0,true,2,3
189,false,,0,false,,0
190,true,23,3,false,,0
191,true,12,3,false,,0
192,false,,0,false,,0
193,true,3,3,false,,0
194,false,,0,false,,0
195,false,,0,false,,0
196,true,4,3,false,,0
197,false,,0,false,,0
198,false,,0,false,,0
199,false,,0,false,,0
200,true,3,2,false,,0
201,true,4,4,false,,0
202,false,,0,false,,0
203,false,,0,false,,0
204,false,,0,true,2,2
205,false,,0,false,,0
206,false,,0,false,,0
207,false,,0,false,,0
208,false,,0,false,,0
209,false,,0,false,,0
210,false,,0,false,,0
211,true,4,3,false,,0
212,true,4,3,false,,0
213,false,,0,false,,0
214,false,,0,false,,0
215,false,,0,false,,0
216,false,,0,false,,0
217,false,,0,true,2,1
218,false,,0,false,,0
219,false,,0,false,,0
220,false,,0,false,,0
221,false,,0,false,,0
222,false,,0,false,,0
223,true,12,2,false,,0
224,false,,0,true,2,3
225,false,,0,false,,0
226,true,41,3,false,,0
227,false,,0,true,2,2
228,true,41,2,false,,0
229,true,4,4,false,,0
230,false,,0,false,,0
231,false,,0,false,,0
232,false,,0,false,,0
233,true,13,2,false,,0
234,true,4,3,true,2,1
235,false,,0,false,,0
236,false,,0,false,,0
237,false,,0,true,4,3
238,false,,0,true,4,3
239,true,42,3,false,,0
240,true,23,2,false,,0
241,false,,0,false,,0
242,true,1,4,false,,0
243,false,,0,false,,0
244,true,12,3,false,,0
245,true,31,4,false,,0
246,true,13,2,false,,0
247,true,23,3,false,,0
248,false,,0,true,4,3
249,false,,0,false,,0
250,false,,0,false,,0
251,false,,0,false,,0
252,false,,0,false,,0
253,true,24,3,false,,0
254,true,13,2,false,,0
255,false,,0,true,4,1
256,false,,0,false,,0
257,false,,0,false,,0
258,false,,0,false,,0
259,true,24,3,true,2,3
260,true,1,4,true,2,2
261,false,,0,false,,0
262,false,,0,false,,0
263,true,1,4,false,,0
