Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,34,3,true,2,2
1,true,4,2,false,,0
2,true,3,2,false,,0
3,true,3,3,true,4,3
4,true,4,2,true,4,3
5,true,3,4,true,4,3
6,true,2,3,true,4,1
7,true,2,3,true,4,3
8,true,14,2,true,2,1
9,true,1,4,false,,0
10,true,1,3,false,,0
11,true,21,3,false,,0
12,true,3,3,true,2,1
13,true,31,4,true,2,1
14,true,1,2,true,2,3
15,true,4,4,false,,0
16,true,32,3,false,,0
17,true,23,4,false,,0
18,true,2,4,true,2,3
19,true,2,3,true,2,2
20,true,24,4,false,,0
21,true,14,3,true,4,3
22,true,1,4,false,,0
23,true,1,4,true,4,2
24,true,12,3,false,,0
25,true,43,2,false,,0
26,true,12,3,false,,0
27,true,32,3,false,,0
28,true,2,4,false,,0
29,true,1,4,true,2,3
30,true,3,4,false,,0
31,true,34,2,true,2,3
32,true,14,3,false,,0
33,true,3,4,false,,0
34,true,32,2,false,,0
35,true,3,3,true,2,3
36,true,3,2,true,2,2
37,true,1,4,true,4,2
38,true,12,2,false,,0
39,true,34,4,true,4,3
40,true,4,4,false,,0
41,true,4,4,true,4,2
42,true,24,4,false,,0
43,true,2,3,true,2,3
44,true,32,2,false,,0
45,true,12,4,true,4,2
46,true,24,4,true,4,3
47,true,12,2,true,4,1
48,true,34,2,true,2,3
49,true,23,2,true,4,2
50,true,3,2,false,,0
51,true,3,4,true,2,2
52,true,4,4,false,,0
53,true,42,4,false,,0
54,true,23,4,true,2,3
55,true,31,4,true,4,3
56,true,43,3,true,2,2
57,true,12,2,true,4,1
58,true,21,2,false,,0
59,true,12,2,true,2,1
60,true,3,3,true,2,1
61,true,2,2,false,,0
62,true,32,2,false,,0
63,true,3,2,true,2,3
64,true,21,3,false,,0
65,true,21,2,false,,0
66,true,42,2,true,2,1
67,true,4,2,true,4,3
68,true,24,4,false,,0
69,true,31,4,true,4,2
70,true,14,4,true,2,1
71,true,1,4,true,2,2
72,true,34,4,true,4,3
73,true,23,3,true,4,1
74,true,3,4,false,,0
75,true,3,3,true,2,3
76,true,1,3,true,2,1
77,true,1,3,false,,0
78,true,23,2,true,4,2
79,true,31,2,true,4,2
80,true,32,2,true,2,3
81,true,24,3,true,4,3
82,true,3,4,false,,0
83,true,43,2,false,,0
84,true,43,3,true,2,1
85,true,4,2,false,,0
86,true,4,2,false,,0
87,true,1,2,true,4,2
88,true,23,2,true,2,3
89,true,41,2,false,,0
90,true,32,2,true,4,1
91,true,13,4,false,,0
92,true,32,2,false,,0
93,true,34,4,true,2,1
94,true,1,2,false,,0
95,true,32,3,true,4,3
96,true,42,3,true,2,3
97,true,3,3,true,2,3
98,true,43,4,false,,0
99,true,42,4,true,4,1
100,true,1,3,false,,0
101,true,24,2,true,4,3
102,true,14,4,true,2,1
103,true,24,3,true,2,3
104,true,23,2,false,,0
105,true,3,2,true,2,1
106,true,23,3,true,2,3
107,true,34,4,true,4,2
108,true,34,4,true,4,2
109,true,12,2,true,4,3
110,true,42,2,true,2,3
111,true,32,4,true,2,3
112,true,1,4,true,4,1
113,true,4,3,false,,0
114,true,3,4,false,,0
115,true,24,4,false,,0
116,true,43,4,false,,0
117,true,1,4,true,2,1
118,true,3,4,true,4,1
119,true,32,3,true,4,3
120,true,2,3,false,,0
121,true,3,4,true,4,3
122,true,31,2,false,,0
123,true,41,2,true,4,2
124,true,1,3,false,,0
