Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,3,4,false,,0
1,true,3,3,false,,0
2,true,3,4,true,2,1
3,true,34,4,false,,0
4,false,,0,false,,0
5,true,13,3,true,4,1
6,true,23,4,false,,0
7,false,,0,false,,0
8,true,21,2,false,,0
9,true,43,3,false,,0
10,true,14,4,false,,0
11,true,23,4,false,,0
12,true,24,3,true,2,3
13,true,32,3,false,,0
14,true,4,2,true,2,2
15,true,14,2,false,,0
16,true,1,2,false,,0
17,true,1,3,false,,0
18,true,23,3,true,2,2
19,true,3,3,false,,0
20,true,12,2,true,4,3
21,true,23,4,true,4,1
22,true,42,4,false,,0
23,true,2,3,false,,0
24,true,12,2,false,,0
25,true,34,3,false,,0
26,true,42,3,true,2,3
27,true,32,2,false,,0
28,true,14,3,true,2,1
29,true,2,3,false,,0
30,true,41,4,true,2,3
31,true,12,3,true,4,1
32,true,43,4,false,,0
33,true,2,2,false,,0
34,true,3,4,false,,0
35,true,23,4,false,,0
36,true,1,4,false,,0
37,true,3,3,false,,0
38,true,4,4,true,2,1
39,false,,0,true,4,2
40,true,23,3,true,4,2
41,true,2,3,true,4,1
42,false,,0,true,2,2
43,true,13,3,false,,0
44,true,34,4,false,,0
45,true,2,3,true,4,3
46,true,13,3,true,4,2
47,true,4,2,false,,0
48,true,12,4,false,,0
49,true,3,4,true,4,1
50,true,24,4,false,,0
51,true,32,2,false,,0
52,true,1,3,true,4,1
53,true,13,4,true,4,1
54,true,4,3,false,,0
55,true,14,3,true,2,3
56,true,14,3,false,,0
57,false,,0,true,2,2
58,false,,0,true,4,1
59,true,31,3,false,,0
60,true,14,2,true,4,2
61,true,3,2,false,,0
62,true,2,2,true,2,3
63,true,32,3,false,,0
64,true,42,4,true,2,2
65,true,43,2,false,,0
66,true,1,2,false,,0
67,true,14,2,false,,0
68,true,3,2,true,2,2
69,false,,0,true,4,3
70,true,1,3,false,,0
71,true,1,3,false,,0
72,true,3,2,false,,0
73,true,3,2,true,4,1
74,true,4,4,false,,0
75,true,12,4,false,,0
76,false,,0,false,,0
77,true,3,2,false,,0
78,false,,0,false,,0
79,false,,0,true,4,1
80,true,1,3,false,,0
81,false,,0,true,4,3
82,true,1,3,true,4,1
83,true,23,2,false,,0
84,true,42,3,false,,0
85,true,34,3,false,,0
86,true,4,2,false,,0
87,true,21,2,true,2,1
88,true,2,4,false,,0
89,true,34,3,false,,0
90,true,43,3,false,,0
91,true,32,4,false,,0
92,true,1,4,false,,0
93,true,1,3,true,2,2
94,true,1,2,true,4,1
95,true,1,4,false,,0
96,true,4,2,true,2,2
97,false,,0,false,,0
98,true,4,3,false,,0
99,true,1,4,false,,0
100,true,31,2,true,4,2
101,true,12,4,false,,0
102,true,41,4,false,,0
103,true,41,4,true,4,1
104,true,1,4,true,2,2
105,true,42,4,true,2,1
106,true,23,2,false,,0
107,true,4,4,false,,0
108,true,13,3,true,2,1
109,true,1,4,false,,0
110,true,4,3,true,4,1
111,true,31,4,true,2,1
112,true,13,4,false,,0
113,false,,0,true,4,2
114,false,,0,true,4,1
115,true,1,4,false,,0
116,true,41,4,true,2,2
117,false,,0,false,,0
118,true,13,2,false,,0
119,true,31,2,true,2,1
120,true,12,4,true,4,2
121,true,2,4,true,2,1
122,true,3,2,true,4,3
123,true,23,2,true,4,3
124,true,2,2,false,,0
125,true,3,3,true,4,2
126,true,2,4,false,,0
127,true,31,2,true,2,2
128,true,4,3,false,,0
129,true,12,4,false,,0
130,true,43,2,true,2,3
131,true,3,2,false,,0
132,true,1,2,false,,0
133,true,12,2,true,2,1
134,true,3,3,true,4,2
135,true,2,3,true,2,1
136,false,,0,true,4,1
137,true,43,4,false,,0
138,false,,0,false,,0
139,true,13,3,true,2,1
140,true,12,2,true,2,2
141,false,,0,true,2,3
142,true,2,2,false,,0
143,true,32,3,false,,0
144,true,3,3,false,,0
145,true,12,4,true,2,1
146,true,41,2,true,2,3
147,true,3,4,true,2,3
148,true,23,3,false,,0
149,true,1,3,false,,0
150,true,21,4,false,,0
151,true,1,4,false,,0
152,false,,0,false,,0
153,true,4,2,true,2,3
154,true,31,3,true,2,2
155,true,1,3,true,2,1
156,false,,0,false,,0
157,true,3,4,true,4,2
158,true,4,4,false,,0
159,true,43,3,true,2,3
160,true,41,3,true,4,3
161,true,2,4,false,,0
162,true,14,3,false,,0
163,true,3,4,true,2,3
164,true,4,3,false,,0
165,true,14,2,true,2,1
166,false,,0,false,,0
167,true,32,2,true,2,1
168,true,24,3,false,,0
169,true,4,2,true,2,1
170,true,31,2,false,,0
171,true,14,4,false,,0
172,true,32,4,false,,0
173,true,24,3,true,2,1
174,false,,0,false,,0
175,true,42,4,true,2,1
176,true,3,2,true,2,3
177,true,1,4,false,,0
178,true,2,3,false,,0
179,true,4,2,true,2,3
180,true,41,2,false,,0
181,true,3,3,true,4,2
182,true,14,2,false,,0
183,true,41,2,true,2,2
184,true,2,3,false,,0
185,true,2,4,true,2,1
