Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,4,2,true,1,1
1,false,,,false,,
2,false,,,false,,
3,true,4,2,false,,
4,false,,,false,,
5,false,,,false,,
6,true,3,2,false,,
7,false,,,true,2,1
8,false,,,false,,
9,true,4,2,false,,
10,false,,,false,,
11,false,,,false,,
12,true,2,1,false,,
13,false,,,false,,
14,false,,,true,3,2
15,true,4,3,false,,
16,false,,,false,,
17,false,,,false,,
18,true,1,1,false,,
19,false,,,false,,
20,false,,,false,,
21,true,1,1,true,3,2
22,false,,,false,,
23,false,,,false,,
24,true,2,1,false,,
25,false,,,false,,
26,false,,,false,,
27,true,1,3,false,,
28,false,,,true,4,2
29,false,,,false,,
30,true,1,2,false,,
31,false,,,false,,
32,false,,,false,,
33,true,1,3,false,,
34,false,,,false,,
35,false,,,true,2,2
36,true,4,3,false,,
37,false,,,false,,
38,false,,,false,,
39,true,4,3,false,,
40,false,,,false,,
41,false,,,false,,
42,true,1,2,true,3,2
43,false,,,false,,
44,false,,,false,,
45,true,3,2,false,,
46,false,,,false,,
47,false,,,false,,
48,true,1,3,false,,
49,false,,,true,3,2
50,false,,,false,,
51,true,1,1,false,,
52,false,,,false,,
53,false,,,false,,
54,true,4,3,false,,
55,false,,,false,,
56,false,,,true,4,1
57,true,4,2,false,,
58,false,,,false,,
59,false,,,false,,
60,true,2,3,false,,
61,false,,,false,,
62,false,,,false,,
63,true,1,1,true,2,1
64,false,,,false,,
65,false,,,false,,
66,true,2,1,false,,
67,false,,,false,,
68,false,,,false,,
69,true,2,2,false,,
70,false,,,true,2,2
71,false,,,false,,
72,true,3,2,false,,
73,false,,,false,,
74,false,,,false,,
75,true,1,2,false,,
76,false,,,false,,
77,false,,,true,3,2
78,true,3,1,false,,
79,false,,,false,,
80,false,,,false,,
81,true,4,1,false,,
82,false,,,false,,
83,false,,,false,,
84,true,4,2,true,1,1
85,false,,,false,,
86,false,,,false,,
87,true,2,2,false,,
88,false,,,false,,
89,false,,,false,,
90,true,1,3,false,,
91,false,,,true,2,1
92,false,,,false,,
93,true,2,1,false,,
94,false,,,false,,
95,false,,,false,,
96,true,2,3,false,,
97,false,,,false,,
98,false,,,true,3,2
99,true,4,1,false,,
100,false,,,false,,
101,false,,,false,,
102,true,1,1,false,,
103,false,,,false,,
104,false,,,false,,
105,true,2,1,true,1,2
106,false,,,false,,
107,false,,,false,,
108,true,3,2,false,,
109,false,,,false,,
110,false,,,false,,
111,true,4,1,false,,
112,false,,,true,3,1
113,false,,,false,,
114,true,4,1,false,,
115,false,,,false,,
116,false,,,false,,
117,true,3,2,false,,
118,false,,,false,,
119,false,,,true,2,2
120,true,2,2,false,,
121,false,,,false,,
122,false,,,false,,
123,true,3,3,false,,
124,false,,,false,,
125,false,,,false,,
126,true,4,2,true,2,2
127,false,,,false,,
128,false,,,false,,
129,true,2,2,false,,
130,false,,,false,,
131,false,,,false,,
132,true,2,3,false,,
133,false,,,true,2,2
134,false,,,false,,
135,true,4,2,false,,
136,false,,,false,,
137,false,,,false,,
138,true,4,3,false,,
139,false,,,false,,
140,false,,,true,2,2
141,true,1,2,false,,
142,false,,,false,,
143,false,,,false,,
144,true,1,3,false,,
145,false,,,false,,
146,false,,,false,,
147,true,4,1,true,3,2
148,false,,,false,,
149,false,,,false,,
150,true,4,1,false,,
151,false,,,false,,
152,false,,,false,,
153,true,1,3,false,,
154,false,,,true,3,2
155,false,,,false,,
156,true,3,1,false,,
157,false,,,false,,
158,false,,,false,,
159,true,4,3,false,,
160,false,,,false,,
161,false,,,true,1,1
162,true,3,1,false,,
163,false,,,false,,
164,false,,,false,,
165,true,2,2,false,,
166,false,,,false,,
167,false,,,false,,
168,true,4,2,true,3,1
169,false,,,false,,
170,false,,,false,,
171,true,1,3,false,,
172,false,,,false,,
173,false,,,false,,
174,true,2,3,false,,
175,false,,,true,4,2
176,false,,,false,,
177,true,2,2,false,,
178,false,,,false,,
179,false,,,false,,
180,true,3,2,false,,
181,false,,,false,,
182,false,,,true,3,1
183,true,1,3,false,,
184,false,,,false,,
185,false,,,false,,
186,true,4,1,false,,
187,false,,,false,,
188,false,,,false,,
189,true,3,3,true,4,2
190,false,,,false,,
191,false,,,false,,
192,true,3,1,false,,
193,false,,,false,,
194,false,,,false,,
195,true,3,2,false,,
196,false,,,true,2,2
197,false,,,false,,
198,true,2,2,false,,
199,false,,,false,,
200,false,,,false,,
201,true,2,3,false,,
202,false,,,false,,
203,false,,,true,1,1
204,true,2,3,false,,
205,false,,,false,,
206,false,,,false,,
207,true,1,3,false,,
208,false,,,false,,
209,false,,,false,,
210,true,1,1,true,4,2
211,false,,,false,,
212,false,,,false,,
213,true,1,3,false,,
214,false,,,false,,
215,false,,,false,,
216,true,1,3,false,,
217,false,,,true,2,2
218,false,,,false,,
219,true,3,2,false,,
220,false,,,false,,
221,false,,,false,,
222,true,4,2,false,,
223,false,,,false,,
224,false,,,true,1,1
225,true,3,1,false,,
226,false,,,false,,
227,false,,,false,,
228,true,2,2,false,,
229,false,,,false,,
230,false,,,false,,
231,true,2,3,true,1,1
232,false,,,false,,
233,false,,,false,,
234,true,3,2,false,,
235,false,,,false,,
236,false,,,false,,
237,true,2,1,false,,
238,false,,,true,2,2
239,false,,,false,,
240,true,2,2,false,,
241,false,,,false,,
242,false,,,false,,
243,true,1,2,false,,
244,false,,,false,,
245,false,,,true,3,2
246,true,4,2,false,,
247,false,,,false,,
248,false,,,false,,
249,true,4,2,false,,
250,false,,,false,,
251,false,,,false,,
252,true,1,3,true,1,2
253,false,,,false,,
254,false,,,false,,
255,true,2,2,false,,
256,false,,,false,,
