Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,3,2,false,,0
1,true,3,3,false,,0
2,false,,0,false,,0
3,true,13,2,false,,0
4,true,1,4,false,,0
5,true,3,4,true,4,3
6,true,23,3,false,,0
7,true,13,2,true,4,2
8,false,,0,false,,0
9,true,32,4,false,,0
10,true,34,2,false,,0
11,true,4,4,false,,0
12,false,,0,true,2,3
13,true,4,4,true,2,2
14,true,2,4,true,2,1
15,false,,0,true,2,2
16,false,,0,false,,0
17,true,21,2,false,,0
18,true,32,4,true,2,3
19,true,3,2,false,,0
20,false,,0,false,,0
21,false,,0,false,,0
22,true,4,2,true,2,3
23,true,1,2,false,,0
24,true,31,3,false,,0
25,true,4,4,true,4,1
26,false,,0,true,4,1
27,false,,0,false,,0
28,true,24,4,true,2,3
29,false,,0,false,,0
30,true,41,3,true,2,3
31,true,12,4,false,,0
32,false,,0,true,2,2
33,true,23,2,false,,0
34,true,4,3,false,,0
35,true,21,2,false,,0
36,true,32,3,false,,0
37,false,,0,false,,0
38,true,2,2,false,,0
39,true,13,3,true,2,3
40,true,4,2,false,,0
41,true,21,3,false,,0
42,false,,0,false,,0
43,true,2,4,false,,0
44,false,,0,false,,0
45,true,3,2,false,,0
46,true,1,3,false,,0
47,true,34,3,false,,0
48,false,,0,false,,0
49,true,14,3,true,4,2
50,false,,0,true,4,3
51,true,34,4,false,,0
52,true,2,2,false,,0
53,true,41,4,false,,0
54,false,,0,false,,0
55,true,24,3,false,,0
56,false,,0,false,,0
57,false,,0,false,,0
58,true,1,4,false,,0
59,false,,0,false,,0
60,false,,0,false,,0
61,false,,0,false,,0
62,true,1,2,true,2,1
63,true,41,2,false,,0
64,true,3,3,true,4,1
65,true,42,3,true,4,1
66,false,,0,false,,0
67,true,24,4,true,4,3
68,true,13,4,true,2,1
69,false,,0,false,,0
70,false,,0,false,,0
71,true,1,3,true,2,2
72,true,34,3,false,,0
73,false,,0,false,,0
74,true,21,4,false,,0
75,true,12,2,false,,0
76,true,2,3,false,,0
77,true,4,4,true,4,3
78,true,13,4,true,2,3
79,false,,0,true,2,2
80,true,43,4,false,,0
81,false,,0,false,,0
82,true,13,2,false,,0
83,false,,0,false,,0
84,false,,0,false,,0
85,true,2,3,false,,0
86,false,,0,true,2,1
87,true,43,4,false,,0
88,false,,0,false,,0
89,false,,0,false,,0
90,true,2,4,true,4,3
91,true,13,4,false,,0
92,true,12,2,true,4,2
93,true,32,4,true,2,1
94,true,3,2,true,4,3
95,false,,0,false,,0
96,false,,0,true,4,1
97,true,1,4,false,,0
98,true,2,2,false,,0
99,true,3,2,false,,0
100,true,31,2,true,2,2
101,true,41,2,false,,0
102,false,,0,false,,0
103,false,,0,false,,0
104,true,1,3,true,2,2
105,true,32,3,true,2,1
106,false,,0,false,,0
107,true,12,4,false,,0
108,true,1,2,true,2,1
109,true,3,3,false,,0
110,true,3,4,false,,0
111,false,,0,false,,0
112,false,,0,false,,0
113,false,,0,false,,0
114,true,14,4,false,,0
115,true,2,3,true,4,1
116,true,12,4,true,2,3
117,false,,0,true,4,1
118,true,3,2,false,,0
119,false,,0,false,,0
120,true,3,2,true,2,3
121,true,3,3,false,,0
122,true,12,3,true,2,1
123,true,1,4,true,4,3
124,false,,0,true,4,1
125,false,,0,false,,0
126,false,,0,true,4,3
127,false,,0,false,,0
128,true,1,4,false,,0
129,true,41,3,false,,0
130,true,23,2,false,,0
131,false,,0,true,4,2
132,true,42,4,false,,0
133,true,3,3,false,,0
134,true,4,2,true,2,3
135,false,,0,false,,0
136,true,4,3,true,2,3
137,false,,0,false,,0
138,true,14,4,false,,0
139,false,,0,false,,0
140,true,2,4,false,,0
141,true,2,3,true,2,3
142,true,1,2,true,4,2
143,false,,0,true,4,3
144,true,14,2,true,4,3
145,true,23,4,true,4,1
146,true,3,3,false,,0
147,true,12,2,false,,0
148,true,31,4,false,,0
149,true,41,2,false,,0
150,true,4,4,false,,0
151,false,,0,false,,0
152,true,4,4,false,,0
153,true,31,4,false,,0
154,false,,0,true,2,2
155,true,3,4,true,4,1
156,true,4,2,false,,0
157,true,14,4,false,,0
158,true,12,3,true,2,1
159,true,43,3,true,4,1
160,true,43,4,true,2,1
161,false,,0,true,2,3
162,true,3,4,false,,0
163,false,,0,true,4,2
164,true,1,2,true,2,3
165,true,4,4,false,,0
166,true,2,2,true,4,3
167,true,43,2,false,,0
168,true,1,3,false,,0
169,true,21,2,false,,0
170,false,,0,false,,0
171,false,,0,false,,0
172,true,4,4,false,,0
173,false,,0,true,4,3
174,true,1,2,false,,0
175,true,23,2,true,4,3
176,true,2,4,false,,0
177,true,31,4,true,4,2
178,false,,0,false,,0
179,false,,0,false,,0
180,true,13,4,true,2,2
181,true,3,3,true,4,1
182,false,,0,true,2,1
183,true,2,4,false,,0
184,false,,0,false,,0
185,true,21,2,false,,0
186,true,32,4,false,,0
187,true,3,4,false,,0
188,true,23,2,false,,0
189,true,14,4,false,,0
190,false,,0,false,,0
191,true,21,3,true,4,1
192,true,3,3,false,,0
193,true,32,3,false,,0
194,true,3,2,false,,0
195,true,24,2,true,2,3
196,true,3,4,false,,0
197,true,14,3,false,,0
198,true,2,4,false,,0
199,false,,0,false,,0
200,true,1,4,true,2,2
201,false,,0,false,,0
202,true,4,2,false,,0
203,false,,0,true,2,1
204,false,,0,true,2,1
205,true,14,2,false,,0
206,false,,0,false,,0
207,true,21,4,false,,0
208,true,1,4,false,,0
209,true,42,4,false,,0
210,true,42,4,false,,0
211,true,42,2,false,,0
212,true,23,4,false,,0
213,true,34,3,true,2,1
214,true,34,3,true,2,3
215,true,4,4,false,,0
216,true,32,2,false,,0
217,false,,0,false,,0
218,true,41,4,false,,0
219,false,,0,false,,0
220,false,,0,false,,0
221,false,,0,true,4,2
222,false,,0,false,,0
223,true,24,2,true,4,1
