Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,14,2,false,,0
1,false,,0,false,,0
2,false,,0,false,,0
3,true,41,4,true,2,1
4,false,,0,false,,0
5,false,,0,false,,0
6,false,,0,true,4,2
7,false,,0,false,,0
8,false,,0,false,,0
9,false,,0,false,,0
10,false,,0,false,,0
11,false,,0,false,,0
12,false,,0,false,,0
13,false,,0,false,,0
14,false,,0,false,,0
15,false,,0,true,4,3
16,true,34,2,false,,0
17,false,,0,false,,0
18,true,31,2,false,,0
19,false,,0,false,,0
20,true,4,3,false,,0
21,true,4,2,false,,0
22,false,,0,false,,0
23,false,,0,false,,0
24,false,,0,false,,0
25,false,,0,false,,0
26,false,,0,false,,0
27,true,32,3,false,,0
28,false,,0,false,,0
29,false,,0,true,4,1
30,false,,0,true,2,3
31,false,,0,false,,0
32,false,,0,false,,0
33,false,,0,false,,0
34,false,,0,false,,0
35,true,32,2,false,,0
36,false,,0,true,2,3
37,false,,0,false,,0
38,false,,0,false,,0
39,false,,0,false,,0
40,false,,0,false,,0
41,true,43,4,false,,0
42,true,2,3,false,,0
43,false,,0,false,,0
44,false,,0,false,,0
45,false,,0,false,,0
46,false,,0,false,,0
47,true,32,2,false,,0
48,false,,0,true,2,1
49,false,,0,false,,0
50,true,12,2,false,,0
51,true,32,4,false,,0
52,false,,0,false,,0
53,true,43,3,false,,0
54,false,,0,false,,0
55,false,,0,false,,0
56,false,,0,false,,0
57,false,,0,false,,0
58,false,,0,false,,0
59,false,,0,false,,0
60,false,,0,false,,0
61,false,,0,false,,0
62,false,,0,false,,0
63,false,,0,true,4,1
64,false,,0,false,,0
65,false,,0,true,2,1
66,false,,0,true,2,3
67,false,,0,false,,0
68,false,,0,false,,0
69,false,,0,false,,0
70,true,31,3,false,,0
71,true,41,4,false,,0
72,true,41,3,false,,0
73,false,,0,false,,0
74,true,4,2,false,,0
75,false,,0,false,,0
76,false,,0,false,,0
77,false,,0,false,,0
78,false,,0,false,,0
79,false,,0,false,,0
80,true,2,4,false,,0
81,false,,0,false,,0
82,true,4,4,false,,0
83,false,,0,false,,0
84,false,,0,false,,0
85,false,,0,false,,0
86,false,,0,false,,0
87,false,,0,true,4,2
88,false,,0,false,,0
89,false,,0,false,,0
90,true,23,2,false,,0
91,false,,0,false,,0
92,false,,0,false,,0
93,false,,0,false,,0
94,true,14,3,false,,0
95,true,31,4,false,,0
96,false,,0,false,,0
97,false,,0,false,,0
98,false,,0,false,,0
99,false,,0,false,,0
100,false,,0,false,,0
101,false,,0,false,,0
102,false,,0,false,,0
103,true,32,3,false,,0
104,false,,0,false,,0
105,false,,0,false,,0
106,false,,0,false,,0
107,false,,0,false,,0
108,false,,0,false,,0
109,false,,0,true,4,2
110,false,,0,false,,0
111,false,,0,false,,0
112,false,,0,false,,0
113,false,,0,false,,0
114,false,,0,false,,0
115,false,,0,false,,0
116,true,3,3,false,,0
117,true,43,4,false,,0
118,false,,0,false,,0
119,true,14,3,true,4,2
120,false,,0,false,,0
121,false,,0,false,,0
122,false,,0,false,,0
123,true,43,2,false,,0
124,false,,0,false,,0
125,false,,0,false,,0
126,false,,0,true,2,3
127,true,2,2,false,,0
128,false,,0,false,,0
129,false,,0,false,,0
130,false,,0,false,,0
131,true,2,3,true,2,3
132,false,,0,false,,0
133,true,12,4,false,,0
134,false,,0,false,,0
135,false,,0,false,,0
136,false,,0,false,,0
137,false,,0,false,,0
138,false,,0,false,,0
139,false,,0,false,,0
140,false,,0,false,,0
141,false,,0,false,,0
142,false,,0,false,,0
143,false,,0,false,,0
144,false,,0,true,2,1
145,false,,0,false,,0
146,false,,0,false,,0
147,false,,0,false,,0
148,false,,0,false,,0
149,false,,0,false,,0
150,true,1,3,false,,0
151,false,,0,false,,0
152,false,,0,false,,0
153,false,,0,false,,0
154,false,,0,false,,0
155,false,,0,false,,0
156,true,43,3,true,4,2
157,false,,0,false,,0
158,false,,0,false,,0
159,false,,0,false,,0
160,false,,0,false,,0
161,false,,0,false,,0
162,false,,0,false,,0
163,false,,0,false,,0
164,false,,0,true,2,1
165,true,13,2,false,,0
166,false,,0,false,,0
167,false,,0,false,,0
168,true,3,4,false,,0
169,false,,0,false,,0
170,false,,0,false,,0
171,false,,0,false,,0
172,false,,0,true,2,3
173,true,3,4,false,,0
174,true,4,2,false,,0
175,false,,0,true,2,3
176,true,21,2,false,,0
177,false,,0,false,,0
178,false,,0,false,,0
179,true,3,4,true,4,3
180,false,,0,false,,0
181,true,3,2,false,,0
182,true,31,3,false,,0
183,false,,0,true,4,3
184,false,,0,false,,0
185,true,32,3,false,,0
186,true,2,2,false,,0
187,false,,0,false,,0
188,false,,0,false,,0
189,false,,0,false,,0
190,true,3,4,false,,0
191,true,13,2,false,,0
192,false,,0,false,,0
