Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,1,4,false,,0
1,true,32,4,false,,0
2,false,,0,false,,0
3,true,3,2,true,2,1
4,true,13,4,true,2,2
5,false,,0,false,,0
6,false,,0,false,,0
7,true,4,3,true,4,2
8,false,,0,false,,0
9,true,23,3,false,,0
10,false,,0,false,,0
11,true,13,3,false,,0
12,true,4,3,true,4,1
13,true,1,3,false,,0
14,false,,0,false,,0
15,true,23,2,true,4,3
16,false,,0,false,,0
17,false,,0,false,,0
18,false,,0,true,4,3
19,true,41,3,false,,0
20,true,2,2,false,,0
21,false,,0,false,,0
22,false,,0,true,4,2
23,true,3,3,false,,0
24,true,2,2,true,2,3
25,true,23,2,false,,0
26,false,,0,true,2,3
27,true,1,2,false,,0
28,false,,0,false,,0
29,true,34,3,false,,0
30,true,4,3,false,,0
31,true,31,2,false,,0
32,true,4,3,true,2,2
33,false,,0,false,,0
34,true,1,3,false,,0
35,true,3,3,false,,0
36,true,43,4,true,2,1
37,false,,0,false,,0
38,false,,0,false,,0
39,false,,0,false,,0
40,true,14,4,true,4,2
41,true,24,2,true,2,1
42,true,1,2,false,,0
43,true,1,3,true,2,1
44,false,,0,false,,0
45,false,,0,true,2,1
46,false,,0,false,,0
47,false,,0,true,4,3
48,true,4,4,false,,0
49,false,,0,false,,0
50,false,,0,false,,0
51,false,,0,false,,0
52,true,4,4,false,,0
53,true,43,2,true,4,2
54,false,,0,false,,0
55,true,3,2,false,,0
56,false,,0,false,,0
57,false,,0,false,,0
58,false,,0,true,4,3
59,false,,0,true,4,3
60,false,,0,true,4,1
61,true,3,3,false,,0
62,true,13,4,false,,0
63,false,,0,false,,0
64,true,14,4,false,,0
65,true,32,4,false,,0
66,false,,0,false,,0
67,false,,0,false,,0
68,true,4,4,true,4,3
69,true,41,2,false,,0
70,true,42,2,false,,0
71,false,,0,false,,0
72,false,,0,false,,0
73,false,,0,false,,0
74,true,3,3,false,,0
75,false,,0,false,,0
76,true,21,4,false,,0
77,true,3,4,false,,0
78,true,24,4,false,,0
79,false,,0,false,,0
80,false,,0,false,,0
81,false,,0,true,2,2
82,false,,0,false,,0
83,true,34,4,false,,0
84,false,,0,false,,0
85,false,,0,true,2,2
86,false,,0,false,,0
87,false,,0,false,,0
88,false,,0,false,,0
89,false,,0,false,,0
90,true,2,4,false,,0
91,false,,0,false,,0
92,false,,0,false,,0
93,false,,0,false,,0
94,false,,0,false,,0
95,true,1,3,true,2,2
96,true,4,4,false,,0
97,false,,0,true,2,3
98,false,,0,false,,0
99,true,23,2,true,4,3
100,false,,0,false,,0
101,true,4,2,true,4,2
102,true,24,3,false,,0
103,true,2,4,false,,0
104,true,12,2,false,,0
105,false,,0,true,2,1
106,true,42,3,false,,0
107,false,,0,true,2,3
108,false,,0,false,,0
109,true,34,4,false,,0
110,true,43,3,false,,0
111,true,3,2,true,4,1
112,false,,0,false,,0
113,false,,0,false,,0
114,true,43,4,true,2,3
115,false,,0,true,4,1
116,true,2,4,false,,0
117,true,14,3,false,,0
118,false,,0,false,,0
119,false,,0,false,,0
120,true,4,2,false,,0
121,true,24,2,true,4,2
122,false,,0,true,2,2
123,true,2,2,true,2,3
124,true,41,2,false,,0
125,true,1,2,false,,0
126,false,,0,false,,0
127,false,,0,false,,0
128,true,14,4,false,,0
129,true,12,2,false,,0
130,false,,0,true,2,2
131,true,14,4,false,,0
132,false,,0,false,,0
133,false,,0,false,,0
134,true,34,2,false,,0
135,true,43,4,false,,0
136,true,4,4,false,,0
137,false,,0,false,,0
138,true,1,3,false,,0
139,true,31,3,false,,0
140,true,1,4,true,4,3
141,true,41,4,true,2,3
142,true,43,2,false,,0
143,false,,0,false,,0
144,false,,0,false,,0
145,false,,0,false,,0
146,true,24,4,true,2,3
147,true,13,2,false,,0
148,false,,0,false,,0
149,true,3,2,false,,0
150,false,,0,false,,0
