Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,4,3,false,,0
1,true,3,4,true,2,2
2,true,23,4,true,2,1
3,true,2,3,true,2,2
4,true,4,4,true,4,2
5,true,12,4,false,,0
6,true,3,2,true,4,3
7,true,4,3,false,,0
8,true,32,2,true,4,3
9,true,3,3,true,4,1
10,true,42,2,true,4,3
11,true,43,3,true,2,3
12,true,2,4,true,2,3
13,true,1,4,false,,0
14,true,42,4,false,,0
15,true,1,3,true,4,3
16,true,4,3,false,,0
17,true,3,3,false,,0
18,true,42,4,true,2,1
19,true,3,2,false,,0
20,true,3,2,false,,0
21,true,4,4,true,2,1
22,true,24,3,false,,0
23,true,13,4,false,,0
24,true,32,4,true,2,2
25,true,21,4,true,4,1
26,true,2,4,false,,0
27,true,2,4,true,4,3
28,true,4,3,false,,0
29,true,34,2,true,2,3
30,true,4,3,true,4,2
31,true,2,3,false,,0
32,true,1,3,true,4,2
33,true,41,4,true,2,1
34,true,2,2,true,4,2
35,true,32,4,false,,0
36,true,3,3,true,2,2
37,true,2,2,true,2,3
38,true,31,3,true,4,1
39,true,42,4,true,4,3
40,true,1,2,true,2,1
41,true,43,2,false,,0
42,true,42,2,false,,0
43,true,3,2,true,4,2
44,true,34,2,true,2,2
45,true,32,3,true,4,1
46,true,23,2,true,4,3
47,true,3,2,false,,0
48,true,21,2,false,,0
49,true,1,2,false,,0
50,true,24,3,true,2,3
51,true,1,3,true,2,3
52,true,42,2,true,4,1
53,true,2,2,true,4,2
54,true,14,4,false,,0
55,true,24,3,true,2,3
56,true,4,2,true,2,2
57,true,2,2,true,2,3
58,true,14,4,true,4,2
59,true,21,3,true,4,2
60,true,31,2,false,,0
61,true,1,3,true,2,1
62,true,4,4,true,2,1
63,true,2,4,false,,0
64,true,24,4,false,,0
65,true,32,3,true,4,1
66,true,1,3,true,4,2
67,true,2,2,false,,0
68,true,23,4,false,,0
69,true,31,2,true,2,1
70,true,1,2,true,4,1
71,true,23,3,true,4,3
72,true,42,3,false,,0
73,true,1,3,true,4,1
74,true,1,3,true,2,2
75,true,4,2,true,4,2
76,true,2,3,false,,0
77,true,3,2,true,4,3
78,true,1,3,true,2,3
79,true,12,3,true,4,1
80,true,43,3,true,4,2
81,true,23,4,false,,0
82,true,43,2,true,2,1
83,true,42,4,true,4,2
84,true,2,4,true,4,1
85,true,1,2,true,4,2
86,true,31,2,true,2,2
87,true,1,3,true,4,2
88,true,42,2,true,4,1
89,true,43,2,false,,0
90,true,1,3,false,,0
91,true,24,4,true,2,3
92,true,13,4,true,2,2
93,true,3,3,false,,0
94,true,34,3,true,4,2
95,true,34,4,true,2,2
96,true,41,4,false,,0
97,true,13,3,true,4,3
98,true,32,3,false,,0
99,true,1,2,true,4,1
100,true,2,4,true,4,3
101,true,4,3,true,2,3
102,true,2,4,true,2,3
103,true,21,4,true,4,2
104,true,21,3,false,,0
105,true,1,2,true,2,2
106,true,34,3,true,4,2
107,true,2,4,true,2,2
108,true,3,2,true,2,2
109,true,14,3,false,,0
110,true,21,4,false,,0
111,true,31,3,true,2,1
112,true,4,4,true,4,3
113,true,3,4,true,4,3
114,true,24,3,false,,0
115,true,1,3,false,,0
116,true,2,3,false,,0
117,true,34,2,false,,0
118,true,4,3,true,2,3
119,true,2,3,true,2,3
120,true,2,4,false,,0
121,true,4,2,false,,0
122,true,32,4,false,,0
123,true,3,2,true,2,2
124,true,1,2,false,,0
