Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,4,2,true,3,1
1,false,,,false,,
2,false,,,false,,
3,false,,,false,,
4,false,,,false,,
5,false,,,false,,
6,false,,,false,,
7,true,4,2,false,,
8,false,,,false,,
9,false,,,false,,
10,false,,,false,,
11,false,,,false,,
12,false,,,false,,
13,false,,,false,,
14,true,2,2,true,4,1
15,false,,,false,,
16,false,,,false,,
17,false,,,false,,
18,false,,,false,,
19,false,,,false,,
20,false,,,false,,
21,true,3,3,false,,
22,false,,,false,,
23,false,,,false,,
24,false,,,false,,
25,false,,,false,,
26,false,,,false,,
27,false,,,false,,
28,true,1,2,true,4,2
29,false,,,false,,
30,false,,,false,,
31,false,,,false,,
32,false,,,false,,
33,false,,,false,,
34,false,,,false,,
35,true,4,3,false,,
36,false,,,false,,
37,false,,,false,,
38,false,,,false,,
39,false,,,false,,
40,false,,,false,,
41,false,,,false,,
42,true,3,1,true,1,1
43,false,,,false,,
44,false,,,false,,
45,false,,,false,,
46,false,,,false,,
47,false,,,false,,
48,false,,,false,,
49,true,3,1,false,,
50,false,,,false,,
51,false,,,false,,
52,false,,,false,,
53,false,,,false,,
54,false,,,false,,
55,false,,,false,,
56,true,2,3,true,4,2
57,false,,,false,,
58,false,,,false,,
59,false,,,false,,
60,false,,,false,,
61,false,,,false,,
62,false,,,false,,
63,true,1,3,false,,
64,false,,,false,,
65,false,,,false,,
66,false,,,false,,
67,false,,,false,,
68,false,,,false,,
69,false,,,false,,
70,true,3,3,true,1,1
71,false,,,false,,
72,false,,,false,,
73,false,,,false,,
74,false,,,false,,
75,false,,,false,,
76,false,,,false,,
77,true,1,1,false,,
78,false,,,false,,
79,false,,,false,,
80,false,,,false,,
81,false,,,false,,
82,false,,,false,,
83,false,,,false,,
84,true,3,3,true,2,1
85,false,,,false,,
86,false,,,false,,
87,false,,,false,,
88,false,,,false,,
89,false,,,false,,
90,false,,,false,,
91,true,4,1,false,,
92,false,,,false,,
93,false,,,false,,
94,false,,,false,,
95,false,,,false,,
96,false,,,false,,
97,false,,,false,,
98,true,2,1,true,1,2
99,false,,,false,,
100,false,,,false,,
101,false,,,false,,
102,false,,,false,,
103,false,,,false,,
104,false,,,false,,
105,true,1,3,false,,
106,false,,,false,,
107,false,,,false,,
108,false,,,false,,
109,false,,,false,,
