Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,3,3,true,1,1
1,true,3,3,false,,
2,true,3,2,false,,
3,true,1,2,true,2,2
4,true,2,2,false,,
5,true,3,3,false,,
6,true,1,1,true,4,1
7,true,4,2,false,,
8,true,3,3,false,,
9,true,2,3,true,1,2
10,true,1,2,false,,
11,true,4,3,false,,
12,true,3,1,true,2,2
13,true,2,3,false,,
14,true,1,3,false,,
15,true,1,1,true,3,1
16,true,2,1,false,,
17,true,2,3,false,,
18,true,1,2,true,1,2
19,true,1,2,false,,
20,true,3,2,false,,
21,true,3,3,true,3,2
22,true,3,3,false,,
23,true,2,2,false,,
24,true,4,1,true,2,1
25,true,2,3,false,,
26,true,1,2,false,,
27,true,4,1,true,4,2
28,true,4,3,false,,
29,true,4,3,false,,
30,true,2,1,true,1,1
31,true,1,2,false,,
32,true,1,2,false,,
33,true,2,3,true,2,1
34,true,2,3,false,,
35,true,4,3,false,,
36,true,2,2,true,3,2
37,true,1,3,false,,
38,true,1,3,false,,
39,true,1,2,true,3,2
40,true,2,2,false,,
41,true,2,2,false,,
42,true,2,2,true,3,2
43,true,2,3,false,,
44,true,4,1,false,,
45,true,3,3,true,4,2
46,true,3,2,false,,
47,true,2,1,false,,
48,true,1,1,true,3,2
49,true,4,2,false,,
50,true,4,1,false,,
51,true,2,2,true,3,2
52,true,1,3,false,,
53,true,1,3,false,,
54,true,1,3,true,1,2
55,true,3,1,false,,
56,true,2,1,false,,
57,true,2,1,true,2,1
58,true,4,1,false,,
59,true,1,3,false,,
60,true,2,2,true,4,2
61,true,4,2,false,,
62,true,3,3,false,,
63,true,3,1,true,2,2
64,true,4,3,false,,
65,true,3,1,false,,
66,true,1,3,true,1,1
67,true,3,3,false,,
68,true,3,2,false,,
69,true,2,2,true,4,1
70,true,1,3,false,,
71,true,2,2,false,,
72,true,3,3,true,3,2
73,true,2,1,false,,
74,true,3,3,false,,
75,true,4,3,true,3,2
76,true,2,3,false,,
77,true,2,2,false,,
78,true,2,3,true,4,1
79,true,4,1,false,,
80,true,4,1,false,,
81,true,1,3,true,4,2
82,true,3,2,false,,
83,true,4,3,false,,
84,true,2,2,true,4,1
85,true,2,3,false,,
86,true,4,2,false,,
87,true,2,2,true,1,1
88,true,2,3,false,,
89,true,2,3,false,,
90,true,3,1,true,2,2
91,true,3,3,false,,
92,true,4,1,false,,
93,true,4,1,true,1,2
94,true,3,1,false,,
95,true,3,3,false,,
96,true,1,3,true,2,2
97,true,2,2,false,,
98,true,4,3,false,,
99,true,1,1,true,3,2
100,true,2,1,false,,
101,true,2,2,false,,
102,true,4,3,true,2,2
103,true,4,2,false,,
104,true,4,1,false,,
105,true,3,1,true,2,2
106,true,3,1,false,,
107,true,3,3,false,,
108,true,1,1,true,2,2
109,true,3,3,false,,
110,true,2,1,false,,
111,true,2,1,true,2,2
112,true,3,1,false,,
113,true,3,2,false,,
114,true,1,2,true,2,2
115,true,2,2,false,,
116,true,1,2,false,,
117,true,1,2,true,1,1
118,true,3,2,false,,
119,true,1,1,false,,
120,true,3,3,true,3,2
121,true,1,3,false,,
122,true,1,1,false,,
123,true,2,3,true,2,2
124,true,3,2,false,,
125,true,1,1,false,,
126,true,2,1,true,3,2
127,true,2,3,false,,
