Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,4,1,true,4,2
1,false,,,false,,
2,true,1,1,false,,
3,false,,,false,,
4,true,3,3,false,,
5,false,,,true,4,2
6,true,1,1,false,,
7,false,,,false,,
8,true,3,2,false,,
9,false,,,false,,
10,true,2,1,true,3,1
11,false,,,false,,
12,true,2,1,false,,
13,false,,,false,,
14,true,1,2,false,,
15,false,,,true,1,2
16,true,2,2,false,,
17,false,,,false,,
18,true,2,1,false,,
19,false,,,false,,
20,true,3,3,true,4,2
21,false,,,false,,
22,true,4,1,false,,
23,false,,,false,,
24,true,4,2,false,,
25,false,,,true,1,2
26,true,2,1,false,,
27,false,,,false,,
28,true,4,1,false,,
29,false,,,false,,
30,true,4,1,true,1,2
31,false,,,false,,
32,true,3,1,false,,
33,false,,,false,,
34,true,4,3,false,,
35,false,,,true,4,1
36,true,4,3,false,,
37,false,,,false,,
38,true,4,3,false,,
39,false,,,false,,
40,true,1,1,true,2,1
41,false,,,false,,
42,true,3,3,false,,
43,false,,,false,,
44,true,1,2,false,,
45,false,,,true,4,2
46,true,4,2,false,,
47,false,,,false,,
48,true,3,3,false,,
49,false,,,false,,
50,true,2,3,true,2,2
51,false,,,false,,
52,true,3,2,false,,
53,false,,,false,,
54,true,3,3,false,,
55,false,,,true,4,1
56,true,3,3,false,,
57,false,,,false,,
58,true,1,2,false,,
59,false,,,false,,
60,true,4,2,true,4,2
61,false,,,false,,
62,true,4,3,false,,
63,false,,,false,,
64,true,1,3,false,,
65,false,,,true,1,2
66,true,3,1,false,,
67,false,,,false,,
68,true,4,1,false,,
69,false,,,false,,
70,true,1,1,true,4,2
71,false,,,false,,
72,true,1,3,false,,
73,false,,,false,,
74,true,1,2,false,,
75,false,,,true,2,2
76,true,4,3,false,,
77,false,,,false,,
78,true,3,2,false,,
79,false,,,false,,
80,true,4,2,true,4,1
81,false,,,false,,
82,true,2,3,false,,
83,false,,,false,,
84,true,3,2,false,,
85,false,,,true,3,2
86,true,4,3,false,,
87,false,,,false,,
88,true,2,1,false,,
89,false,,,false,,
90,true,2,2,true,3,1
91,false,,,false,,
92,true,2,1,false,,
93,false,,,false,,
94,true,3,1,false,,
95,false,,,true,3,1
96,true,1,2,false,,
97,false,,,false,,
98,true,4,2,false,,
99,false,,,false,,
100,true,1,1,true,4,2
101,false,,,false,,
102,true,3,2,false,,
103,false,,,false,,
104,true,1,2,false,,
105,false,,,true,3,1
106,true,4,3,false,,
107,false,,,false,,
108,true,3,2,false,,
109,false,,,false,,
110,true,3,2,true,1,2
111,false,,,false,,
112,true,3,3,false,,
113,false,,,false,,
114,true,4,1,false,,
115,false,,,true,2,2
116,true,2,2,false,,
117,false,,,false,,
118,true,1,2,false,,
119,false,,,false,,
120,true,1,2,true,2,1
121,false,,,false,,
122,true,3,2,false,,
123,false,,,false,,
124,true,4,1,false,,
125,false,,,true,3,1
126,true,4,2,false,,
127,false,,,false,,
128,true,1,3,false,,
129,false,,,false,,
130,true,2,1,true,1,1
131,false,,,false,,
132,true,4,2,false,,
133,false,,,false,,
134,true,3,1,false,,
135,false,,,true,2,1
136,true,1,2,false,,
137,false,,,false,,
138,true,3,1,false,,
139,false,,,false,,
140,true,4,2,true,2,2
141,false,,,false,,
142,true,1,1,false,,
143,false,,,false,,
144,true,3,1,false,,
145,false,,,true,3,2
146,true,3,1,false,,
147,false,,,false,,
148,true,1,1,false,,
149,false,,,false,,
150,true,4,3,true,4,1
151,false,,,false,,
152,true,3,1,false,,
153,false,,,false,,
154,true,3,1,false,,
155,false,,,true,2,2
156,true,2,1,false,,
157,false,,,false,,
158,true,2,1,false,,
159,false,,,false,,
160,true,3,2,true,3,2
161,false,,,false,,
162,true,4,3,false,,
163,false,,,false,,
164,true,3,1,false,,
165,false,,,true,1,2
166,true,4,2,false,,
167,false,,,false,,
168,true,2,3,false,,
169,false,,,false,,
170,true,3,3,true,3,1
171,false,,,false,,
172,true,2,2,false,,
173,false,,,false,,
174,true,1,3,false,,
175,false,,,true,4,1
176,true,4,3,false,,
177,false,,,false,,
178,true,1,2,false,,
179,false,,,false,,
180,true,4,3,true,3,1
181,false,,,false,,
182,true,2,1,false,,
183,false,,,false,,
184,true,2,1,false,,
185,false,,,true,3,2
186,true,2,3,false,,
187,false,,,false,,
188,true,4,3,false,,
189,false,,,false,,
190,true,2,2,true,2,1
191,false,,,false,,
192,true,4,2,false,,
193,false,,,false,,
194,true,2,3,false,,
195,false,,,true,3,2
196,true,3,3,false,,
197,false,,,false,,
198,true,1,2,false,,
199,false,,,false,,
200,true,1,3,true,2,1
201,false,,,false,,
202,true,1,3,false,,
203,false,,,false,,
204,true,1,2,false,,
205,false,,,true,4,2
206,true,3,1,false,,
207,false,,,false,,
208,true,3,2,false,,
209,false,,,false,,
210,true,3,2,true,2,2
211,false,,,false,,
212,true,2,3,false,,
213,false,,,false,,
214,true,2,2,false,,
215,false,,,true,1,2
216,true,4,3,false,,
217,false,,,false,,
218,true,3,1,false,,
219,false,,,false,,
220,true,2,1,true,3,2
221,false,,,false,,
222,true,2,1,false,,
223,false,,,false,,
224,true,1,3,false,,
225,false,,,true,1,1
226,true,3,2,false,,
227,false,,,false,,
228,true,4,1,false,,
229,false,,,false,,
230,true,1,1,true,4,2
231,false,,,false,,
232,true,4,2,false,,
233,false,,,false,,
234,true,3,1,false,,
235,false,,,true,4,1
236,true,3,1,false,,
237,false,,,false,,
238,true,2,1,false,,
239,false,,,false,,
240,true,3,1,true,3,2
241,false,,,false,,
242,true,3,3,false,,
243,false,,,false,,
244,true,2,2,false,,
245,false,,,true,1,2
246,true,2,1,false,,
247,false,,,false,,
248,true,2,1,false,,
249,false,,,false,,
250,true,3,1,true,1,1
251,false,,,false,,
252,true,3,2,false,,
253,false,,,false,,
254,true,2,2,false,,
255,false,,,true,1,1
