Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,24,3,false,,0
1,false,,0,false,,0
2,true,12,3,true,2,3
3,false,,0,false,,0
4,true,23,3,false,,0
5,true,21,2,false,,0
6,true,4,4,false,,0
7,true,1,2,true,2,2
8,true,1,3,true,4,2
9,false,,0,false,,0
10,true,41,4,false,,0
11,false,,0,false,,0
12,false,,0,false,,0
13,false,,0,false,,0
14,true,32,2,false,,0
15,true,32,3,false,,0
16,true,2,4,false,,0
17,true,1,3,false,,0
18,false,,0,true,2,2
19,true,4,2,false,,0
20,false,,0,false,,0
21,false,,0,false,,0
22,false,,0,false,,0
23,true,24,4,true,4,1
24,false,,0,false,,0
25,false,,0,false,,0
26,false,,0,false,,0
27,true,12,4,false,,0
28,false,,0,false,,0
29,false,,0,false,,0
30,false,,0,true,2,3
31,true,1,2,false,,0
32,false,,0,false,,0
33,true,14,2,false,,0
34,false,,0,false,,0
35,true,31,2,false,,0
36,false,,0,false,,0
37,false,,0,false,,0
38,true,1,2,false,,0
39,false,,0,false,,0
40,true,3,2,false,,0
41,false,,0,false,,0
42,true,2,3,false,,0
43,true,1,2,false,,0
44,true,32,2,false,,0
45,false,,0,false,,0
46,true,4,2,false,,0
47,false,,0,false,,0
48,true,3,2,false,,0
49,true,13,3,false,,0
50,true,31,3,false,,0
51,false,,0,false,,0
52,true,31,2,false,,0
53,false,,0,true,2,2
54,true,4,2,false,,0
55,true,4,2,false,,0
56,false,,0,false,,0
57,false,,0,false,,0
58,false,,0,true,4,3
59,true,14,4,false,,0
60,false,,0,false,,0
61,false,,0,false,,0
62,false,,0,false,,0
63,false,,0,true,2,2
64,true,31,4,false,,0
65,false,,0,false,,0
66,false,,0,false,,0
67,false,,0,true,2,3
68,true,2,4,false,,0
69,false,,0,false,,0
70,false,,0,true,4,2
71,true,24,3,false,,0
72,false,,0,false,,0
73,true,34,3,true,4,3
74,true,1,2,false,,0
75,true,3,4,false,,0
76,false,,0,false,,0
77,false,,0,false,,0
78,true,2,4,false,,0
79,false,,0,false,,0
80,false,,0,false,,0
81,true,23,3,false,,0
82,true,34,3,true,2,3
83,false,,0,false,,0
84,false,,0,false,,0
85,false,,0,false,,0
86,true,4,4,false,,0
87,false,,0,false,,0
88,false,,0,false,,0
89,false,,0,true,2,2
90,false,,0,true,4,2
91,false,,0,true,4,1
92,false,,0,false,,0
93,false,,0,false,,0
94,false,,0,false,,0
95,false,,0,false,,0
96,false,,0,false,,0
97,true,3,3,false,,0
98,true,2,4,false,,0
99,false,,0,false,,0
100,false,,0,false,,0
101,true,13,4,false,,0
102,false,,0,true,2,3
103,true,1,2,false,,0
104,true,1,2,false,,0
105,true,1,2,true,2,2
106,false,,0,true,2,1
107,true,32,2,false,,0
108,true,13,2,false,,0
109,false,,0,false,,0
110,true,3,4,true,2,3
111,true,21,4,false,,0
112,false,,0,true,2,2
113,false,,0,false,,0
114,false,,0,true,4,3
115,false,,0,true,4,3
116,false,,0,false,,0
117,false,,0,false,,0
118,false,,0,false,,0
119,true,2,3,false,,0
120,true,3,3,false,,0
121,false,,0,false,,0
122,true,14,2,false,,0
123,false,,0,false,,0
124,false,,0,true,4,2
125,false,,0,false,,0
126,false,,0,false,,0
127,false,,0,true,4,3
128,true,41,2,false,,0
129,false,,0,true,4,3
130,false,,0,false,,0
131,false,,0,false,,0
132,false,,0,false,,0
133,true,23,3,false,,0
134,false,,0,false,,0
135,false,,0,true,4,2
136,false,,0,false,,0
137,false,,0,false,,0
138,true,1,3,true,4,3
139,true,3,3,false,,0
140,false,,0,false,,0
141,true,24,2,true,4,3
142,false,,0,true,2,1
143,false,,0,false,,0
144,false,,0,false,,0
145,true,1,3,false,,0
146,false,,0,true,4,1
147,true,4,3,true,2,3
148,true,4,3,false,,0
149,true,24,4,false,,0
150,true,34,3,true,2,3
151,false,,0,false,,0
152,false,,0,false,,0
153,false,,0,false,,0
154,true,34,4,false,,0
155,false,,0,false,,0
156,false,,0,false,,0
157,true,32,3,false,,0
158,false,,0,true,4,3
159,false,,0,false,,0
160,false,,0,false,,0
161,false,,0,false,,0
162,false,,0,false,,0
163,true,4,4,false,,0
164,true,2,3,false,,0
165,false,,0,true,2,1
166,true,13,4,false,,0
167,false,,0,true,4,1
168,true,3,4,true,4,1
169,true,3,4,false,,0
170,false,,0,false,,0
171,false,,0,false,,0
172,false,,0,false,,0
173,true,32,2,false,,0
174,true,4,4,false,,0
175,false,,0,false,,0
176,true,24,3,false,,0
177,false,,0,false,,0
178,true,12,4,false,,0
179,true,41,3,false,,0
180,false,,0,true,2,2
181,false,,0,false,,0
182,true,31,4,false,,0
