Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,13,4,false,,0
1,true,4,2,false,,0
2,true,4,2,false,,0
3,true,13,4,false,,0
4,true,32,2,true,4,2
5,true,4,2,true,4,2
6,true,41,4,true,4,1
7,true,14,2,true,4,1
8,true,3,3,false,,0
9,true,34,3,false,,0
10,true,24,3,true,4,2
11,true,3,2,true,2,2
12,true,14,4,false,,0
13,true,12,2,true,2,3
14,true,13,4,false,,0
15,true,32,2,false,,0
16,true,43,3,false,,0
17,true,1,3,false,,0
18,true,4,2,false,,0
19,true,3,4,true,4,2
20,true,3,3,false,,0
21,true,21,2,false,,0
22,true,3,2,false,,0
23,true,42,3,false,,0
24,true,4,4,true,2,1
25,true,32,4,true,4,3
26,true,1,3,false,,0
27,true,4,4,true,4,1
28,true,13,2,false,,0
29,true,43,2,true,4,1
30,true,4,3,true,2,2
31,true,2,4,true,4,1
32,true,12,4,true,4,2
33,true,31,3,false,,0
34,true,4,3,false,,0
35,true,4,3,false,,0
36,true,4,4,true,4,1
37,true,13,2,true,4,3
38,true,31,2,false,,0
39,true,31,4,false,,0
40,true,21,4,false,,0
41,true,4,2,true,2,1
42,true,21,4,true,2,2
43,true,4,3,true,2,1
44,true,13,2,true,4,1
45,true,31,3,true,4,2
46,true,41,4,false,,0
47,true,23,2,false,,0
48,true,14,4,true,4,3
49,false,,0,true,2,2
50,true,24,3,true,2,3
51,true,3,4,false,,0
52,true,1,4,false,,0
53,true,3,2,false,,0
54,false,,0,true,4,3
55,true,3,3,true,4,1
56,true,1,4,true,4,1
57,true,32,3,false,,0
58,true,41,3,false,,0
59,true,3,2,false,,0
60,true,42,2,false,,0
61,true,4,3,true,4,2
62,true,31,4,false,,0
63,true,12,4,true,2,3
64,true,32,3,false,,0
65,true,3,3,false,,0
66,true,4,2,false,,0
67,true,21,4,true,2,2
68,true,13,4,true,2,3
69,true,1,4,true,4,1
70,true,42,3,false,,0
71,true,4,4,true,4,3
72,true,3,2,true,4,2
73,true,14,3,false,,0
74,true,23,3,true,4,3
75,true,1,4,false,,0
76,true,2,4,false,,0
77,true,2,3,false,,0
78,true,4,2,true,4,2
79,true,4,4,true,4,2
80,true,32,4,true,4,1
81,true,2,3,true,4,3
82,true,2,4,false,,0
83,true,4,2,false,,0
84,false,,0,false,,0
85,true,1,3,true,2,1
86,true,12,3,true,4,3
87,true,13,2,false,,0
88,true,2,4,false,,0
89,true,41,4,false,,0
90,true,1,3,true,2,2
91,false,,0,true,2,3
92,true,4,4,false,,0
93,true,3,4,false,,0
94,true,43,2,true,2,3
95,true,31,3,true,2,1
96,true,4,3,true,4,1
97,true,32,4,false,,0
98,true,24,4,false,,0
99,false,,0,true,4,3
100,true,14,3,true,4,1
101,true,24,3,true,4,2
102,true,12,4,true,4,3
103,true,32,2,false,,0
104,true,21,3,false,,0
105,true,42,2,true,4,3
106,true,3,4,false,,0
107,true,23,3,true,4,2
108,true,1,2,false,,0
109,true,13,3,true,2,2
110,true,3,2,false,,0
111,true,1,3,true,2,3
112,false,,0,true,4,1
113,true,42,2,false,,0
114,true,21,2,false,,0
115,true,4,4,true,2,1
116,true,12,2,false,,0
117,true,1,4,true,2,2
118,true,4,2,true,2,3
119,true,3,3,true,2,1
120,true,14,2,false,,0
121,true,1,2,false,,0
122,true,4,3,false,,0
123,true,4,2,true,4,1
124,true,14,2,false,,0
125,true,3,2,true,4,1
126,true,2,4,true,2,3
127,false,,0,true,2,1
128,true,1,3,false,,0
129,true,14,4,false,,0
130,true,3,4,true,2,1
131,true,14,4,false,,0
132,true,34,2,false,,0
133,true,1,3,true,2,2
134,true,13,3,true,2,1
135,true,4,2,true,4,1
136,true,4,2,false,,0
137,true,2,4,false,,0
138,true,42,4,false,,0
139,true,3,2,true,4,3
140,true,42,3,false,,0
141,true,3,3,false,,0
142,true,43,3,false,,0
143,true,2,2,false,,0
144,true,12,3,false,,0
145,true,1,3,false,,0
146,true,2,4,false,,0
147,true,21,4,true,4,2
148,true,24,4,false,,0
149,true,41,3,false,,0
150,true,4,3,false,,0
151,true,13,4,true,2,1
152,true,12,3,false,,0
153,true,1,2,true,2,3
154,true,4,4,false,,0
155,true,42,4,false,,0
156,true,3,3,false,,0
157,true,3,3,false,,0
158,true,1,3,false,,0
159,true,1,4,true,2,2
160,true,2,3,true,4,3
161,true,4,4,true,2,3
162,true,4,3,false,,0
163,true,3,4,false,,0
164,true,1,2,false,,0
165,true,1,4,true,2,2
166,true,12,4,true,4,3
167,true,4,4,false,,0
168,true,2,2,false,,0
169,true,2,4,true,4,3
170,true,42,2,true,4,3
171,true,4,2,false,,0
172,true,34,2,false,,0
173,true,21,4,false,,0
174,true,12,2,false,,0
175,true,12,2,false,,0
176,true,41,2,false,,0
177,true,14,3,false,,0
178,true,34,3,true,4,1
179,true,1,4,false,,0
180,true,1,2,false,,0
181,true,32,2,false,,0
182,true,41,4,true,4,1
183,true,2,2,false,,0
184,true,3,2,false,,0
185,true,1,4,false,,0
186,true,31,3,false,,0
187,true,1,4,false,,0
188,true,21,4,true,4,3
189,true,32,2,true,2,3
190,true,1,4,false,,0
191,true,4,3,false,,0
192,true,4,4,false,,0
193,false,,0,false,,0
194,true,3,3,true,2,3
195,true,3,4,false,,0
196,true,2,3,true,4,1
197,true,3,4,true,4,3
198,false,,0,true,4,1
199,true,13,2,false,,0
200,true,34,4,false,,0
201,true,2,2,true,4,2
202,true,21,4,false,,0
203,true,43,3,true,4,1
204,true,13,3,false,,0
205,true,31,2,false,,0
206,false,,0,false,,0
207,true,4,3,false,,0
208,true,41,3,false,,0
209,true,1,3,true,2,3
210,true,23,4,true,2,2
211,true,34,2,false,,0
212,true,43,4,true,2,2
213,true,4,2,true,2,2
214,true,4,4,false,,0
215,true,3,4,false,,0
216,true,14,2,false,,0
217,true,14,4,false,,0
218,true,4,3,false,,0
219,true,4,3,true,2,1
220,true,3,3,false,,0
221,true,4,2,true,4,1
222,true,1,2,true,2,3
223,true,24,2,false,,0
224,true,41,3,true,2,1
225,true,13,2,false,,0
226,true,4,3,true,2,2
227,true,3,3,true,2,2
228,true,12,2,true,4,2
229,true,1,2,true,2,3
230,true,3,2,false,,0
231,true,4,3,true,2,3
232,true,4,4,false,,0
233,true,3,4,false,,0
234,true,1,2,false,,0
235,true,4,2,false,,0
236,true,3,3,true,4,1
237,true,43,3,false,,0
238,true,2,2,true,2,2
239,true,23,3,true,2,3
240,true,4,4,true,4,2
241,true,14,2,true,2,3
242,true,2,4,true,4,2
243,true,14,2,false,,0
244,true,1,3,true,2,3
245,true,1,4,true,4,1
246,true,1,2,false,,0
247,true,4,4,true,4,2
248,true,3,3,true,2,3
249,true,4,2,false,,0
250,false,,0,true,2,3
251,true,31,4,false,,0
252,true,21,3,false,,0
253,true,3,2,true,4,2
254,true,13,4,false,,0
255,true,32,2,true,4,2
256,true,32,3,true,4,1
257,true,43,3,true,2,3
258,true,34,3,true,2,2
259,true,4,3,true,4,2
260,true,3,4,true,4,2
261,true,4,2,false,,0
262,true,3,2,true,4,2
263,true,42,3,false,,0
264,true,4,4,true,2,2
265,true,13,2,true,4,1
266,true,14,3,true,2,3
267,true,34,3,false,,0
268,true,3,4,true,2,2
269,true,2,2,true,2,1
270,true,34,4,true,2,1
271,true,3,2,false,,0
272,true,4,2,true,2,1
273,true,14,3,false,,0
274,true,1,4,true,2,2
275,true,1,4,false,,0
276,true,1,4,false,,0
277,true,41,3,true,4,3
278,true,43,3,false,,0
279,true,42,4,true,2,3
280,true,34,2,false,,0
281,true,41,4,false,,0
282,true,42,3,false,,0
283,true,4,3,true,4,2
284,true,4,3,true,4,3
285,true,3,4,false,,0
286,true,4,3,true,2,3
287,false,,0,false,,0
288,true,2,4,true,4,2
289,true,41,4,false,,0
290,true,2,4,true,4,1
291,true,43,3,true,4,2
292,true,34,2,true,2,2
293,true,23,3,true,2,3
294,true,4,3,true,4,3
295,true,4,3,false,,0
296,true,32,3,true,4,3
297,true,23,4,true,2,1
298,true,32,4,false,,0
299,true,24,4,false,,0
300,true,24,3,false,,0
301,true,1,2,false,,0
302,true,21,4,false,,0
303,true,23,2,true,2,3
304,true,13,4,true,2,1
305,true,13,4,false,,0
306,true,2,3,true,2,3
307,true,24,2,true,4,3
308,false,,0,true,4,3
309,true,24,3,true,2,2
310,true,21,3,true,4,2
311,true,2,3,true,2,1
312,true,43,4,false,,0
313,true,14,2,false,,0
314,true,41,4,true,2,1
315,true,31,3,false,,0
316,true,2,3,false,,0
317,true,3,4,true,4,3
318,true,24,3,true,2,1
