Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,34,3,true,2,2
1,true,31,2,false,,0
2,true,3,2,true,4,3
3,true,4,4,false,,0
4,true,1,3,true,4,2
5,true,41,4,true,4,1
6,true,31,4,false,,0
7,true,34,4,true,2,2
8,true,23,2,true,2,2
9,true,14,4,false,,0
10,true,12,4,false,,0
11,true,34,3,false,,0
12,true,2,2,false,,0
13,true,42,4,true,2,1
14,true,3,3,true,2,2
15,true,14,4,false,,0
16,true,31,3,false,,0
17,true,4,2,false,,0
18,true,1,3,false,,0
19,true,4,3,true,2,2
20,true,1,3,false,,0
21,true,34,4,true,2,2
22,true,1,3,true,2,1
23,true,32,2,true,2,1
24,true,4,3,false,,0
25,true,4,2,true,2,1
26,true,24,4,true,2,1
27,true,2,2,true,4,3
28,true,1,3,true,4,2
29,true,2,4,false,,0
30,true,34,4,true,4,2
31,true,23,2,true,4,1
32,true,4,3,true,4,2
33,true,32,2,false,,0
34,true,23,2,true,2,2
35,true,34,3,true,2,1
36,true,21,3,false,,0
37,true,4,3,true,2,3
38,true,4,3,false,,0
39,true,14,4,true,4,2
40,true,31,2,true,2,1
41,true,3,4,true,2,3
42,true,13,3,true,4,1
43,true,3,2,false,,0
44,true,13,4,false,,0
45,true,4,4,false,,0
46,true,24,2,true,2,2
47,true,4,3,false,,0
48,true,32,4,false,,0
49,true,41,4,false,,0
50,true,23,4,false,,0
51,true,4,3,true,4,1
52,true,1,4,false,,0
53,true,12,2,false,,0
54,true,34,2,true,2,2
55,true,13,4,true,2,3
56,true,14,2,false,,0
57,true,2,4,true,2,2
58,true,13,3,true,2,2
59,true,32,3,true,2,3
60,true,42,4,false,,0
61,true,12,2,true,4,2
62,true,34,3,true,2,1
63,true,4,3,false,,0
64,true,1,4,false,,0
65,true,12,2,false,,0
66,true,14,3,false,,0
67,true,31,2,true,2,3
68,true,14,3,true,4,1
69,true,41,4,true,4,2
70,true,3,3,true,2,1
71,true,12,4,false,,0
72,true,1,3,true,2,1
73,true,1,3,true,4,1
74,true,34,3,true,2,3
75,true,21,2,false,,0
76,true,4,2,true,2,2
77,true,3,3,false,,0
78,true,24,2,true,2,3
79,true,21,4,false,,0
80,true,3,3,true,4,2
81,true,43,4,false,,0
82,true,42,4,true,2,1
83,true,41,4,false,,0
84,true,1,4,true,2,3
85,true,14,3,false,,0
86,true,14,4,false,,0
87,true,1,4,false,,0
88,true,2,3,true,2,3
89,true,42,4,false,,0
90,true,4,2,true,4,3
91,true,4,3,true,2,3
92,true,4,4,true,4,3
93,true,2,3,true,4,3
94,true,2,3,false,,0
95,true,1,3,true,4,2
96,true,2,4,true,4,1
97,true,21,2,true,4,1
98,true,2,3,true,2,3
99,true,14,4,false,,0
100,true,3,3,true,4,1
101,true,13,4,false,,0
102,true,14,4,true,2,1
103,true,1,2,true,2,2
104,true,1,3,false,,0
105,true,2,4,true,4,1
106,true,3,4,false,,0
107,true,2,3,false,,0
108,true,4,3,true,2,3
109,true,42,4,true,2,1
110,true,12,4,false,,0
111,true,4,3,false,,0
112,true,31,3,true,4,2
113,true,24,2,false,,0
114,true,2,4,false,,0
115,true,2,4,false,,0
116,true,4,4,false,,0
117,true,13,3,false,,0
118,true,1,2,true,2,1
119,true,2,4,true,2,1
120,true,1,3,true,4,3
121,true,43,3,false,,0
122,true,31,4,false,,0
123,true,41,2,true,4,2
124,true,13,4,false,,0
125,true,14,4,true,4,1
126,true,1,2,true,4,2
127,true,13,4,true,2,3
128,true,31,3,true,2,3
129,true,2,4,false,,0
130,true,41,3,true,2,3
131,true,13,4,true,4,1
132,true,2,2,true,4,3
133,true,34,4,false,,0
134,true,1,2,true,4,2
135,true,12,3,true,4,2
136,true,3,2,true,2,3
137,true,41,2,true,4,2
138,true,4,2,false,,0
139,true,2,4,false,,0
140,true,12,3,true,2,3
141,true,32,4,true,2,2
142,true,2,2,true,4,3
143,true,34,3,true,4,1
144,true,42,3,false,,0
145,true,1,3,true,4,2
146,true,4,4,true,2,3
147,true,3,3,true,2,2
148,true,3,3,false,,0
149,true,43,2,false,,0
150,true,32,3,false,,0
151,true,21,3,false,,0
152,true,1,2,true,2,1
153,true,4,4,true,4,3
154,true,1,3,true,4,2
155,true,31,2,true,2,2
156,true,1,3,false,,0
157,true,1,2,true,2,1
158,true,24,2,false,,0
159,true,2,3,true,4,3
160,true,42,4,true,4,2
161,true,3,4,true,4,3
162,true,34,2,false,,0
163,true,3,4,false,,0
164,true,3,4,false,,0
165,true,32,4,true,2,1
166,true,41,3,true,2,3
167,true,14,3,true,2,3
168,true,31,3,true,4,1
169,true,23,2,false,,0
170,true,42,2,true,4,1
171,true,1,2,false,,0
172,true,24,2,true,2,3
173,true,1,4,true,4,2
174,true,3,2,false,,0
175,true,4,3,true,4,2
176,true,4,3,false,,0
177,true,3,4,false,,0
178,true,24,2,false,,0
179,true,41,2,true,4,1
180,true,3,2,false,,0
181,true,41,3,false,,0
182,true,43,4,false,,0
183,true,24,2,false,,0
184,true,12,3,true,4,1
185,true,23,4,true,2,1
186,true,13,3,true,2,1
187,true,2,2,false,,0
188,true,24,4,true,2,2
189,true,21,2,true,2,3
190,true,3,2,true,2,3
191,true,3,3,false,,0
192,true,21,2,true,2,3
193,true,23,3,true,4,3
194,true,31,4,true,2,2
195,true,4,4,true,2,2
196,true,3,4,false,,0
197,true,13,2,false,,0
198,true,34,3,false,,0
199,true,1,3,true,2,2
200,true,1,2,true,4,3
201,true,34,3,true,2,3
202,true,12,3,false,,0
203,true,4,2,false,,0
204,true,41,4,false,,0
205,true,1,4,false,,0
206,true,42,4,false,,0
207,true,2,2,true,2,2
208,true,1,2,true,4,1
209,true,4,4,true,4,1
210,true,2,4,false,,0
211,true,2,4,true,2,1
212,true,4,4,false,,0
213,true,24,3,false,,0
214,true,24,2,false,,0
215,true,1,3,false,,0
216,true,12,2,false,,0
217,true,41,3,true,2,2
218,true,1,2,true,2,2
219,true,2,2,true,4,2
220,true,3,4,true,4,1
221,true,1,2,true,4,1
222,true,13,2,true,2,2
223,true,34,4,false,,0
224,true,2,3,false,,0
225,true,21,2,false,,0
226,true,2,2,false,,0
227,true,3,3,true,2,3
228,true,13,3,false,,0
229,true,14,4,false,,0
230,true,4,4,false,,0
231,true,3,4,false,,0
232,true,21,4,false,,0
233,true,2,2,false,,0
234,true,3,2,true,4,2
235,true,13,2,false,,0
236,true,4,3,true,4,2
237,true,23,4,true,4,2
238,true,1,4,false,,0
239,true,43,4,false,,0
240,true,2,2,false,,0
241,true,3,2,true,2,3
242,true,1,2,true,4,2
243,true,31,4,false,,0
244,true,4,2,true,4,1
245,true,1,3,false,,0
246,true,14,2,true,4,2
247,true,3,2,true,4,1
248,true,13,3,true,2,1
249,true,4,4,false,,0
250,true,32,4,true,4,2
251,true,1,4,false,,0
252,true,4,2,true,4,2
253,true,41,4,false,,0
254,true,4,4,true,2,3
255,true,23,3,false,,0
256,true,1,4,true,4,2
257,true,3,3,true,4,2
258,true,1,3,true,4,3
259,true,4,4,true,2,1
260,true,43,2,false,,0
