Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,24,2,true,4,3
1,true,1,3,false,,0
2,true,12,4,true,4,3
3,false,,0,false,,0
4,true,34,3,true,2,3
5,true,34,3,false,,0
6,true,3,2,false,,0
7,true,43,2,false,,0
8,false,,0,false,,0
9,true,2,2,false,,0
10,true,2,4,true,2,3
11,true,12,3,false,,0
12,false,,0,false,,0
13,false,,0,false,,0
14,true,32,4,true,4,2
15,true,1,2,false,,0
16,false,,0,false,,0
17,true,23,2,false,,0
18,false,,0,true,2,3
19,true,3,3,false,,0
20,true,21,3,true,2,3
21,false,,0,false,,0
22,true,3,2,false,,0
23,false,,0,false,,0
24,true,4,2,false,,0
25,false,,0,false,,0
26,true,43,2,false,,0
27,false,,0,false,,0
28,true,1,4,true,2,2
29,false,,0,false,,0
30,true,21,3,true,4,2
31,true,43,2,false,,0
32,false,,0,false,,0
33,true,2,4,false,,0
34,false,,0,false,,0
35,false,,0,false,,0
36,false,,0,false,,0
37,false,,0,false,,0
38,false,,0,false,,0
39,false,,0,false,,0
40,false,,0,false,,0
41,false,,0,false,,0
42,false,,0,false,,0
43,false,,0,false,,0
44,false,,0,false,,0
45,true,34,3,false,,0
46,false,,0,false,,0
47,true,3,4,false,,0
48,true,13,2,true,4,2
49,false,,0,false,,0
50,true,21,3,false,,0
51,true,21,3,false,,0
52,false,,0,true,4,3
53,false,,0,false,,0
54,true,4,4,false,,0
55,false,,0,false,,0
56,true,12,3,true,4,1
57,false,,0,false,,0
58,true,32,3,false,,0
59,true,24,2,true,4,3
60,true,2,2,false,,0
61,false,,0,false,,0
62,false,,0,false,,0
63,true,12,4,false,,0
64,true,12,3,false,,0
65,false,,0,false,,0
66,true,3,4,false,,0
67,true,23,2,false,,0
68,false,,0,false,,0
69,false,,0,false,,0
70,false,,0,false,,0
71,false,,0,false,,0
72,false,,0,true,4,3
73,true,42,4,true,4,3
74,false,,0,false,,0
75,true,2,2,false,,0
76,false,,0,false,,0
77,false,,0,true,2,1
78,false,,0,false,,0
79,true,42,2,false,,0
80,false,,0,false,,0
81,true,1,2,false,,0
82,false,,0,false,,0
83,false,,0,false,,0
84,false,,0,false,,0
85,true,42,3,false,,0
86,true,34,2,true,4,1
87,false,,0,false,,0
88,false,,0,false,,0
89,false,,0,false,,0
90,false,,0,false,,0
91,true,3,4,false,,0
92,true,32,2,false,,0
93,true,3,4,false,,0
94,true,21,2,false,,0
95,false,,0,true,4,1
96,true,21,3,false,,0
97,true,21,4,false,,0
98,false,,0,true,4,1
99,false,,0,false,,0
100,false,,0,false,,0
101,true,12,4,false,,0
102,false,,0,false,,0
103,true,21,3,false,,0
104,false,,0,true,2,3
105,false,,0,false,,0
106,true,3,3,false,,0
107,false,,0,false,,0
108,true,32,4,false,,0
109,true,4,4,false,,0
110,false,,0,false,,0
111,false,,0,true,2,2
112,false,,0,true,2,2
113,false,,0,false,,0
114,true,4,2,false,,0
115,true,2,2,false,,0
116,true,21,4,false,,0
117,false,,0,false,,0
118,false,,0,false,,0
119,false,,0,false,,0
120,false,,0,false,,0
121,true,1,4,false,,0
122,false,,0,false,,0
123,false,,0,false,,0
124,true,2,3,false,,0
125,true,2,2,true,2,3
126,true,1,3,false,,0
127,true,31,2,false,,0
128,false,,0,false,,0
129,true,2,4,false,,0
130,true,1,3,false,,0
131,true,42,3,false,,0
132,true,4,2,true,2,1
133,false,,0,false,,0
134,true,24,4,false,,0
135,true,14,4,true,4,3
136,true,23,2,false,,0
