Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,3,3,true,3,2
1,false,,,false,,
2,true,1,2,false,,
3,false,,,false,,
4,true,2,1,true,2,1
5,false,,,false,,
6,true,3,1,false,,
7,false,,,false,,
8,true,1,1,true,4,1
9,false,,,false,,
10,true,4,3,false,,
11,false,,,false,,
12,true,1,3,true,4,2
13,false,,,false,,
14,true,4,1,false,,
15,false,,,false,,
16,true,2,1,true,1,2
17,false,,,false,,
18,true,2,3,false,,
19,false,,,false,,
20,true,2,3,true,4,2
21,false,,,false,,
22,true,4,2,false,,
23,false,,,false,,
24,true,1,3,true,1,1
25,false,,,false,,
26,true,1,3,false,,
27,false,,,false,,
28,true,4,1,true,3,1
29,false,,,false,,
30,true,3,1,false,,
31,false,,,false,,
32,true,3,3,true,3,1
33,false,,,false,,
34,true,2,1,false,,
35,false,,,false,,
36,true,2,2,true,4,1
37,false,,,false,,
38,true,1,2,false,,
39,false,,,false,,
40,true,1,2,true,1,1
41,false,,,false,,
42,true,4,3,false,,
43,false,,,false,,
44,true,3,2,true,4,2
45,false,,,false,,
46,true,1,2,false,,
47,false,,,false,,
48,true,4,1,true,2,1
49,false,,,false,,
50,true,2,2,false,,
51,false,,,false,,
52,true,2,1,true,3,1
53,false,,,false,,
54,true,1,3,false,,
55,false,,,false,,
56,true,1,1,true,2,2
57,false,,,false,,
58,true,4,1,false,,
59,false,,,false,,
60,true,4,3,true,1,2
61,false,,,false,,
62,true,2,3,false,,
63,false,,,false,,
64,true,1,3,true,1,1
65,false,,,false,,
66,true,1,1,false,,
67,false,,,false,,
68,true,2,3,true,3,2
69,false,,,false,,
70,true,1,3,false,,
71,false,,,false,,
72,true,3,2,true,4,2
73,false,,,false,,
74,true,4,1,false,,
75,false,,,false,,
76,true,1,2,true,4,1
77,false,,,false,,
78,true,4,2,false,,
79,false,,,false,,
80,true,2,2,true,2,2
81,false,,,false,,
82,true,3,3,false,,
83,false,,,false,,
84,true,3,2,true,3,1
85,false,,,false,,
86,true,4,3,false,,
87,false,,,false,,
88,true,1,3,true,2,2
89,false,,,false,,
90,true,4,1,false,,
91,false,,,false,,
92,true,1,3,true,1,1
93,false,,,false,,
94,true,4,1,false,,
95,false,,,false,,
96,true,3,3,true,1,2
97,false,,,false,,
98,true,2,3,false,,
99,false,,,false,,
100,true,1,3,true,2,2
101,false,,,false,,
102,true,2,1,false,,
103,false,,,false,,
104,true,2,2,true,4,2
105,false,,,false,,
106,true,1,1,false,,
107,false,,,false,,
108,true,1,2,true,3,2
109,false,,,false,,
110,true,2,3,false,,
111,false,,,false,,
112,true,2,1,true,1,1
113,false,,,false,,
114,true,4,1,false,,
115,false,,,false,,
116,true,2,2,true,3,1
117,false,,,false,,
118,true,1,2,false,,
119,false,,,false,,
120,true,3,3,true,4,1
121,false,,,false,,
122,true,1,1,false,,
123,false,,,false,,
124,true,4,1,true,4,1
125,false,,,false,,
126,true,4,1,false,,
127,false,,,false,,
128,true,1,1,true,1,1
129,false,,,false,,
130,true,3,3,false,,
131,false,,,false,,
132,true,4,3,true,2,1
133,false,,,false,,
134,true,4,2,false,,
135,false,,,false,,
136,true,3,3,true,3,2
137,false,,,false,,
138,true,2,3,false,,
139,false,,,false,,
140,true,1,2,true,4,2
141,false,,,false,,
142,true,3,3,false,,
143,false,,,false,,
144,true,1,3,true,1,2
145,false,,,false,,
146,true,4,3,false,,
147,false,,,false,,
148,true,4,3,true,1,1
149,false,,,false,,
150,true,3,3,false,,
151,false,,,false,,
152,true,1,1,true,2,1
153,false,,,false,,
154,true,3,2,false,,
155,false,,,false,,
156,true,1,1,true,4,1
157,false,,,false,,
158,true,2,1,false,,
159,false,,,false,,
160,true,2,2,true,2,2
161,false,,,false,,
162,true,1,3,false,,
163,false,,,false,,
164,true,1,3,true,2,2
165,false,,,false,,
166,true,1,2,false,,
167,false,,,false,,
168,true,4,3,true,2,2
169,false,,,false,,
170,true,4,3,false,,
171,false,,,false,,
172,true,3,1,true,2,1
173,false,,,false,,
174,true,4,3,false,,
175,false,,,false,,
176,true,1,1,true,3,1
177,false,,,false,,
178,true,3,2,false,,
179,false,,,false,,
180,true,3,3,true,1,2
181,false,,,false,,
182,true,1,3,false,,
183,false,,,false,,
184,true,1,2,true,3,1
185,false,,,false,,
186,true,2,3,false,,
187,false,,,false,,
188,true,3,2,true,4,2
189,false,,,false,,
190,true,1,2,false,,
191,false,,,false,,
192,true,2,2,true,2,1
193,false,,,false,,
194,true,4,1,false,,
195,false,,,false,,
196,true,4,2,true,1,2
197,false,,,false,,
198,true,2,1,false,,
199,false,,,false,,
200,true,2,1,true,4,2
201,false,,,false,,
202,true,2,2,false,,
203,false,,,false,,
204,true,3,1,true,1,2
205,false,,,false,,
206,true,2,3,false,,
207,false,,,false,,
208,true,3,3,true,1,1
209,false,,,false,,
210,true,2,1,false,,
211,false,,,false,,
212,true,4,1,true,4,2
213,false,,,false,,
214,true,3,2,false,,
215,false,,,false,,
216,true,1,1,true,2,1
217,false,,,false,,
218,true,1,2,false,,
219,false,,,false,,
220,true,3,1,true,4,2
221,false,,,false,,
222,true,4,2,false,,
223,false,,,false,,
224,true,1,1,true,2,1
225,false,,,false,,
226,true,1,3,false,,
227,false,,,false,,
228,true,1,2,true,4,2
229,false,,,false,,
230,true,3,3,false,,
231,false,,,false,,
232,true,2,3,true,2,1
233,false,,,false,,
234,true,2,1,false,,
235,false,,,false,,
236,true,4,1,true,1,1
237,false,,,false,,
238,true,1,1,false,,
239,false,,,false,,
240,true,2,1,true,2,2
241,false,,,false,,
242,true,2,2,false,,
243,false,,,false,,
244,true,1,3,true,4,1
245,false,,,false,,
246,true,1,3,false,,
247,false,,,false,,
248,true,4,3,true,3,1
249,false,,,false,,
250,true,4,1,false,,
251,false,,,false,,
252,true,1,3,true,3,1
253,false,,,false,,
254,true,1,1,false,,
255,false,,,false,,
