Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,2,2,false,,0
1,false,,0,false,,0
2,false,,0,false,,0
3,true,32,2,false,,0
4,true,21,2,false,,0
5,false,,0,false,,0
6,false,,0,false,,0
7,true,3,2,false,,0
8,true,13,2,false,,0
9,true,4,2,false,,0
10,false,,0,false,,0
11,false,,0,false,,0
12,false,,0,false,,0
13,false,,0,true,4,3
14,true,24,2,false,,0
15,false,,0,true,2,3
16,true,13,4,false,,0
17,false,,0,false,,0
18,true,4,4,false,,0
19,false,,0,false,,0
20,true,12,3,false,,0
21,true,3,2,false,,0
22,false,,0,false,,0
23,true,21,2,false,,0
24,false,,0,false,,0
25,false,,0,true,4,2
26,false,,0,false,,0
27,false,,0,false,,0
28,true,23,2,false,,0
29,false,,0,false,,0
30,false,,0,true,4,1
31,false,,0,false,,0
32,true,2,2,false,,0
33,false,,0,true,2,1
34,false,,0,false,,0
35,true,42,3,false,,0
36,true,3,4,false,,0
37,true,3,3,true,4,2
38,false,,0,true,2,1
39,false,,0,false,,0
40,true,34,2,false,,0
41,false,,0,false,,0
42,false,,0,false,,0
43,true,3,2,false,,0
44,false,,0,false,,0
45,true,2,2,false,,0
46,false,,0,false,,0
47,false,,0,false,,0
48,true,4,2,false,,0
49,true,1,2,false,,0
50,true,2,2,false,,0
51,true,13,3,true,2,3
52,false,,0,false,,0
53,false,,0,true,2,2
54,true,42,2,false,,0
55,true,2,3,false,,0
56,false,,0,false,,0
57,false,,0,false,,0
58,false,,0,false,,0
59,false,,0,false,,0
60,false,,0,false,,0
61,false,,0,false,,0
62,false,,0,false,,0
63,true,24,4,false,,0
64,true,42,3,false,,0
65,false,,0,false,,0
66,true,34,2,false,,0
67,false,,0,true,4,3
68,true,1,3,false,,0
69,false,,0,true,4,2
70,false,,0,false,,0
71,false,,0,true,4,1
72,false,,0,false,,0
73,true,2,3,false,,0
74,false,,0,false,,0
75,true,23,4,false,,0
76,false,,0,true,4,3
77,true,32,2,false,,0
78,true,4,2,false,,0
79,false,,0,false,,0
80,true,12,3,false,,0
81,false,,0,false,,0
82,false,,0,false,,0
83,true,1,2,false,,0
84,true,4,2,false,,0
85,false,,0,true,2,2
86,false,,0,false,,0
87,false,,0,true,4,2
88,false,,0,false,,0
89,false,,0,false,,0
90,false,,0,false,,0
91,true,21,4,false,,0
92,true,3,4,false,,0
93,true,3,3,false,,0
94,false,,0,true,2,2
95,false,,0,false,,0
96,true,32,4,false,,0
97,true,23,2,false,,0
98,false,,0,false,,0
99,false,,0,false,,0
100,true,4,3,false,,0
101,true,34,4,false,,0
102,true,23,3,false,,0
103,false,,0,false,,0
104,true,23,4,false,,0
105,false,,0,true,2,2
106,false,,0,false,,0
107,true,1,2,false,,0
108,false,,0,false,,0
109,true,4,4,true,4,3
110,true,3,4,true,4,1
111,true,42,2,false,,0
112,true,1,2,false,,0
113,false,,0,true,4,2
114,true,4,3,false,,0
115,false,,0,false,,0
116,true,42,4,false,,0
117,false,,0,false,,0
118,true,42,4,true,2,1
119,true,13,3,false,,0
120,false,,0,false,,0
121,false,,0,true,2,2
122,false,,0,false,,0
123,true,13,3,false,,0
124,true,42,2,false,,0
125,true,31,4,true,2,3
126,true,1,2,true,2,3
127,false,,0,true,2,1
128,true,3,2,false,,0
129,false,,0,true,2,1
130,false,,0,false,,0
131,true,1,3,true,4,2
132,false,,0,false,,0
133,true,3,2,true,2,1
134,true,4,4,false,,0
135,true,4,3,false,,0
136,true,4,4,false,,0
137,true,2,2,false,,0
138,true,4,2,false,,0
139,true,1,2,false,,0
140,true,43,4,false,,0
141,false,,0,false,,0
142,false,,0,true,2,3
143,false,,0,false,,0
144,true,1,3,true,2,2
145,true,3,2,false,,0
146,true,2,3,true,4,2
147,true,3,3,false,,0
148,true,13,4,false,,0
149,false,,0,false,,0
150,true,2,4,true,4,3
151,false,,0,false,,0
152,false,,0,false,,0
153,true,41,3,true,2,2
154,false,,0,true,4,1
155,true,14,3,true,4,3
156,true,41,3,false,,0
157,true,31,3,false,,0
158,true,24,4,false,,0
159,false,,0,false,,0
160,false,,0,true,2,3
161,false,,0,true,4,1
162,false,,0,true,2,2
163,false,,0,false,,0
164,true,41,4,false,,0
165,false,,0,false,,0
166,true,32,3,false,,0
167,false,,0,true,2,3
168,true,2,2,true,2,3
169,false,,0,false,,0
170,true,31,4,false,,0
171,true,43,4,true,4,3
172,false,,0,false,,0
173,false,,0,true,2,1
174,true,3,4,false,,0
175,false,,0,false,,0
176,true,42,2,false,,0
177,true,2,4,false,,0
178,false,,0,false,,0
179,false,,0,false,,0
