Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,4,1,true,3,2
1,false,,,false,,
2,true,3,1,false,,
3,false,,,false,,
4,true,1,3,false,,
5,false,,,true,4,1
6,true,4,1,false,,
7,false,,,false,,
8,true,2,2,false,,
9,false,,,false,,
10,true,1,2,true,2,2
11,false,,,false,,
12,true,1,2,false,,
13,false,,,false,,
14,true,3,1,false,,
15,false,,,true,3,2
16,true,1,3,false,,
17,false,,,false,,
18,true,4,1,false,,
19,false,,,false,,
20,true,4,3,true,3,2
21,false,,,false,,
22,true,2,3,false,,
23,false,,,false,,
24,true,4,2,false,,
25,false,,,true,2,1
26,true,2,2,false,,
27,false,,,false,,
28,true,3,2,false,,
29,false,,,false,,
30,true,4,3,true,3,2
31,false,,,false,,
32,true,2,3,false,,
33,false,,,false,,
34,true,3,1,false,,
35,false,,,true,3,1
36,true,4,3,false,,
37,false,,,false,,
38,true,1,1,false,,
39,false,,,false,,
40,true,3,2,true,2,2
41,false,,,false,,
42,true,4,2,false,,
43,false,,,false,,
44,true,4,2,false,,
45,false,,,true,3,2
46,true,1,3,false,,
47,false,,,false,,
48,true,4,3,false,,
49,false,,,false,,
50,true,2,1,true,2,1
51,false,,,false,,
52,true,3,3,false,,
53,false,,,false,,
54,true,4,2,false,,
55,false,,,true,1,1
56,true,2,2,false,,
57,false,,,false,,
58,true,4,3,false,,
59,false,,,false,,
60,true,3,1,true,3,2
61,false,,,false,,
62,true,1,1,false,,
63,false,,,false,,
64,true,3,3,false,,
65,false,,,true,4,1
66,true,3,1,false,,
67,false,,,false,,
68,true,3,1,false,,
69,false,,,false,,
70,true,1,2,true,4,1
71,false,,,false,,
72,true,4,3,false,,
73,false,,,false,,
74,true,3,3,false,,
75,false,,,true,1,2
76,true,4,2,false,,
77,false,,,false,,
78,true,3,1,false,,
79,false,,,false,,
80,true,3,2,true,3,1
81,false,,,false,,
82,true,1,1,false,,
83,false,,,false,,
84,true,2,3,false,,
85,false,,,true,4,1
86,true,3,1,false,,
87,false,,,false,,
88,true,4,1,false,,
89,false,,,false,,
90,true,3,3,true,4,2
91,false,,,false,,
92,true,1,2,false,,
93,false,,,false,,
94,true,1,2,false,,
95,false,,,true,3,2
96,true,1,2,false,,
97,false,,,false,,
98,true,3,1,false,,
99,false,,,false,,
100,true,4,3,true,2,2
101,false,,,false,,
102,true,3,1,false,,
103,false,,,false,,
104,true,4,2,false,,
105,false,,,true,3,1
106,true,2,2,false,,
107,false,,,false,,
108,true,3,1,false,,
109,false,,,false,,
110,true,3,3,true,2,2
111,false,,,false,,
112,true,4,1,false,,
113,false,,,false,,
114,true,4,2,false,,
115,false,,,true,4,2
116,true,4,3,false,,
117,false,,,false,,
118,true,4,1,false,,
119,false,,,false,,
120,true,1,2,true,2,2
121,false,,,false,,
122,true,2,1,false,,
123,false,,,false,,
124,true,3,1,false,,
125,false,,,true,1,1
126,true,2,1,false,,
127,false,,,false,,
128,true,2,2,false,,
129,false,,,false,,
130,true,2,3,true,1,2
131,false,,,false,,
132,true,1,1,false,,
133,false,,,false,,
134,true,1,1,false,,
135,false,,,true,3,2
136,true,4,3,false,,
137,false,,,false,,
138,true,4,3,false,,
139,false,,,false,,
140,true,4,3,true,2,1
141,false,,,false,,
142,true,3,1,false,,
143,false,,,false,,
144,true,2,2,false,,
145,false,,,true,1,1
146,true,3,2,false,,
147,false,,,false,,
148,true,2,3,false,,
149,false,,,false,,
150,true,2,1,true,1,2
151,false,,,false,,
152,true,1,2,false,,
153,false,,,false,,
154,true,4,3,false,,
155,false,,,true,4,2
156,true,3,2,false,,
157,false,,,false,,
158,true,3,2,false,,
