Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,false,,0,false,,0
1,true,4,2,false,,0
2,false,,0,false,,0
3,true,41,2,false,,0
4,true,4,3,false,,0
5,true,3,4,true,4,3
6,true,13,2,false,,0
7,false,,0,false,,0
8,false,,0,false,,0
9,false,,0,false,,0
10,false,,0,false,,0
11,false,,0,false,,0
12,false,,0,false,,0
13,true,2,2,false,,0
14,true,2,3,true,4,2
15,true,3,2,false,,0
16,false,,0,false,,0
17,true,3,4,false,,0
18,false,,0,false,,0
19,false,,0,true,2,2
20,true,2,4,false,,0
21,true,42,3,false,,0
22,true,2,4,false,,0
23,false,,0,false,,0
24,false,,0,false,,0
25,false,,0,false,,0
26,true,13,4,false,,0
27,false,,0,false,,0
28,true,2,3,false,,0
29,false,,0,false,,0
30,false,,0,false,,0
31,false,,0,false,,0
32,false,,0,true,2,1
33,false,,0,false,,0
34,false,,0,true,2,3
35,false,,0,false,,0
36,false,,0,false,,0
37,false,,0,false,,0
38,false,,0,false,,0
39,true,4,2,false,,0
40,true,43,3,false,,0
41,false,,0,true,2,2
42,false,,0,false,,0
43,true,34,4,false,,0
44,true,1,3,false,,0
45,false,,0,true,4,3
46,false,,0,false,,0
47,false,,0,false,,0
48,false,,0,false,,0
49,false,,0,false,,0
50,true,1,2,true,2,3
51,false,,0,false,,0
52,true,12,2,false,,0
53,true,4,2,false,,0
54,false,,0,false,,0
55,true,4,4,false,,0
56,false,,0,true,4,3
57,false,,0,false,,0
58,false,,0,true,2,2
59,false,,0,true,4,1
60,true,2,4,false,,0
61,true,41,3,false,,0
62,false,,0,false,,0
63,true,4,2,false,,0
64,false,,0,true,4,1
65,false,,0,false,,0
66,true,2,2,true,2,2
67,false,,0,true,2,3
68,true,23,4,true,4,3
69,true,23,2,true,2,2
70,false,,0,false,,0
71,false,,0,false,,0
72,false,,0,false,,0
73,false,,0,false,,0
74,true,14,4,true,4,3
75,true,31,2,false,,0
76,true,2,4,false,,0
77,true,23,4,false,,0
78,false,,0,true,4,2
79,true,3,3,true,4,1
80,false,,0,false,,0
81,false,,0,false,,0
82,false,,0,false,,0
83,true,23,3,false,,0
84,false,,0,false,,0
85,false,,0,false,,0
86,true,24,2,false,,0
87,true,32,4,false,,0
88,false,,0,false,,0
89,true,1,3,false,,0
90,true,31,3,false,,0
91,true,43,2,false,,0
92,false,,0,false,,0
93,true,24,2,false,,0
94,true,1,4,false,,0
95,false,,0,true,2,2
96,false,,0,false,,0
97,true,3,4,false,,0
98,true,1,4,true,2,3
99,true,4,3,false,,0
100,false,,0,false,,0
101,true,1,3,false,,0
102,false,,0,false,,0
103,true,4,2,true,4,1
104,false,,0,false,,0
105,false,,0,false,,0
106,false,,0,false,,0
107,false,,0,false,,0
108,false,,0,true,4,3
109,false,,0,false,,0
110,true,1,2,true,2,3
111,true,42,3,false,,0
112,false,,0,false,,0
113,true,2,3,false,,0
114,false,,0,false,,0
115,false,,0,false,,0
116,true,4,2,false,,0
117,false,,0,false,,0
118,true,12,4,false,,0
119,false,,0,false,,0
120,false,,0,false,,0
121,false,,0,true,4,2
122,true,13,3,true,4,1
123,true,42,4,false,,0
124,false,,0,false,,0
125,true,3,4,false,,0
126,true,34,2,false,,0
127,false,,0,false,,0
128,false,,0,false,,0
129,false,,0,false,,0
130,true,32,2,false,,0
131,false,,0,false,,0
132,false,,0,false,,0
133,true,4,2,false,,0
134,false,,0,false,,0
135,false,,0,false,,0
136,false,,0,false,,0
137,false,,0,false,,0
138,false,,0,true,4,3
139,true,2,2,false,,0
140,false,,0,true,4,3
141,false,,0,false,,0
142,false,,0,false,,0
143,false,,0,true,4,2
144,false,,0,false,,0
145,true,3,3,false,,0
146,true,1,3,false,,0
147,false,,0,false,,0
148,false,,0,false,,0
149,true,4,2,false,,0
150,false,,0,false,,0
151,false,,0,false,,0
152,false,,0,false,,0
153,false,,0,false,,0
154,false,,0,false,,0
155,false,,0,false,,0
156,false,,0,false,,0
157,false,,0,false,,0
158,false,,0,false,,0
159,false,,0,false,,0
160,false,,0,false,,0
161,false,,0,true,4,1
162,false,,0,false,,0
163,false,,0,false,,0
164,false,,0,false,,0
165,false,,0,true,4,2
166,true,1,3,true,4,1
167,true,2,2,false,,0
168,true,23,2,false,,0
169,false,,0,true,2,3
170,false,,0,true,4,2
171,false,,0,false,,0
172,true,43,2,true,2,3
173,true,2,2,false,,0
174,true,31,3,false,,0
175,false,,0,false,,0
176,false,,0,false,,0
177,true,31,2,false,,0
178,false,,0,false,,0
179,false,,0,true,4,2
180,false,,0,false,,0
181,false,,0,false,,0
182,false,,0,false,,0
183,false,,0,true,4,1
184,true,41,2,false,,0
185,false,,0,true,2,3
186,false,,0,false,,0
187,false,,0,false,,0
188,false,,0,false,,0
189,false,,0,false,,0
190,false,,0,false,,0
191,true,23,2,false,,0
192,false,,0,true,4,3
193,true,32,3,false,,0
194,false,,0,false,,0
195,false,,0,false,,0
196,false,,0,false,,0
197,false,,0,false,,0
198,false,,0,false,,0
199,false,,0,false,,0
200,false,,0,false,,0
201,true,41,3,false,,0
202,true,2,3,true,4,2
203,true,13,3,false,,0
204,false,,0,false,,0
205,true,2,2,false,,0
206,true,1,3,false,,0
207,true,21,4,false,,0
208,true,23,4,false,,0
209,false,,0,false,,0
210,false,,0,true,4,1
211,false,,0,false,,0
212,true,3,3,false,,0
213,false,,0,false,,0
214,true,4,2,false,,0
215,true,3,4,false,,0
216,false,,0,true,2,3
217,false,,0,false,,0
218,false,,0,false,,0
219,true,4,3,false,,0
220,true,13,3,false,,0
221,false,,0,false,,0
222,true,3,2,false,,0
223,true,4,3,true,2,3
224,true,2,3,true,4,1
225,false,,0,true,2,2
226,false,,0,false,,0
227,false,,0,true,4,2
228,false,,0,false,,0
229,false,,0,false,,0
230,false,,0,false,,0
231,true,41,2,false,,0
232,false,,0,true,4,3
233,false,,0,false,,0
234,false,,0,true,2,2
235,true,2,4,false,,0
236,false,,0,false,,0
237,false,,0,false,,0
238,false,,0,false,,0
239,false,,0,false,,0
240,false,,0,false,,0
241,false,,0,false,,0
242,false,,0,false,,0
243,false,,0,false,,0
244,false,,0,true,4,1
245,true,13,2,false,,0
246,true,12,2,false,,0
247,false,,0,false,,0
248,true,2,2,false,,0
249,false,,0,false,,0
250,true,21,2,false,,0
251,false,,0,false,,0
252,false,,0,false,,0
253,false,,0,false,,0
254,false,,0,false,,0
255,false,,0,false,,0
256,true,1,3,false,,0
257,false,,0,false,,0
258,true,2,4,false,,0
259,false,,0,true,4,1
260,true,12,4,false,,0
261,false,,0,false,,0
262,true,3,4,false,,0
263,false,,0,false,,0
264,true,21,4,false,,0
265,true,21,4,true,4,1
266,true,4,2,false,,0
267,true,2,2,true,4,2
268,true,43,2,true,2,3
269,false,,0,false,,0
270,true,12,3,false,,0
271,true,42,4,false,,0
272,true,34,4,false,,0
273,true,14,3,false,,0
274,true,41,3,false,,0
275,false,,0,true,4,1
276,false,,0,false,,0
277,false,,0,false,,0
278,false,,0,false,,0
279,true,2,3,true,2,2
280,false,,0,false,,0
281,false,,0,true,4,1
282,false,,0,false,,0
283,false,,0,true,2,1
284,true,1,3,false,,0
285,false,,0,false,,0
286,false,,0,false,,0
287,true,42,3,false,,0
288,false,,0,false,,0
289,true,4,4,false,,0
290,false,,0,false,,0
291,false,,0,false,,0
292,true,2,4,true,2,3
293,false,,0,false,,0
294,true,42,4,false,,0
295,true,13,2,false,,0
296,true,24,3,false,,0
297,false,,0,true,2,2
298,false,,0,false,,0
299,false,,0,false,,0
300,false,,0,false,,0
301,true,4,2,true,4,2
302,false,,0,false,,0
303,false,,0,true,4,1
304,false,,0,true,4,3
305,true,3,4,false,,0
306,false,,0,false,,0
307,true,4,3,false,,0
308,false,,0,true,4,2
309,false,,0,false,,0
