Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,13,2,false,,0
1,false,,0,false,,0
2,false,,0,true,4,2
3,true,1,4,false,,0
4,false,,0,false,,0
5,true,2,4,false,,0
6,true,4,3,false,,0
7,true,12,2,true,2,3
8,true,31,3,false,,0
9,true,2,4,true,4,2
10,false,,0,false,,0
11,true,1,4,false,,0
12,true,21,4,true,4,3
13,false,,0,false,,0
14,false,,0,true,2,1
15,true,4,2,true,4,1
16,true,14,2,false,,0
17,true,14,3,false,,0
18,true,1,3,false,,0
19,false,,0,false,,0
20,false,,0,false,,0
21,true,14,3,true,2,2
22,true,3,3,true,4,3
23,true,1,2,false,,0
24,true,3,4,true,4,2
25,true,12,2,false,,0
26,true,31,3,false,,0
27,true,21,3,true,4,2
28,true,43,2,false,,0
29,false,,0,false,,0
30,true,21,2,false,,0
31,true,4,2,false,,0
32,true,14,2,true,2,3
33,false,,0,false,,0
34,true,4,2,true,2,3
35,true,4,4,false,,0
36,true,32,4,false,,0
37,false,,0,false,,0
38,true,3,3,false,,0
39,true,32,4,false,,0
40,true,21,3,true,2,2
41,false,,0,false,,0
42,true,23,2,true,2,3
43,false,,0,false,,0
44,true,34,2,false,,0
45,true,13,2,true,2,1
46,true,2,3,true,4,3
47,false,,0,false,,0
48,true,2,3,true,4,1
49,false,,0,false,,0
50,true,14,2,false,,0
51,true,2,4,true,2,1
52,true,4,4,false,,0
53,true,43,2,false,,0
54,true,43,2,false,,0
55,true,43,2,false,,0
56,false,,0,false,,0
57,false,,0,true,4,3
58,true,1,3,true,2,1
59,true,3,2,false,,0
60,true,2,2,true,2,2
61,false,,0,true,4,3
62,true,42,2,true,2,2
63,true,42,2,false,,0
64,true,13,2,true,4,2
65,true,13,2,false,,0
66,true,3,4,true,2,1
67,true,3,4,false,,0
68,true,3,3,false,,0
69,true,32,4,true,4,1
70,true,2,2,true,2,3
71,false,,0,false,,0
72,true,21,3,false,,0
73,true,4,4,true,2,2
74,true,32,2,false,,0
75,true,34,3,false,,0
76,true,2,3,false,,0
77,true,3,2,true,2,1
78,false,,0,true,4,3
79,false,,0,true,2,2
80,true,4,3,true,2,3
81,true,3,3,true,2,3
82,true,3,3,false,,0
83,true,4,4,false,,0
84,true,14,4,false,,0
85,true,4,4,false,,0
86,true,3,2,false,,0
87,true,4,3,false,,0
88,true,34,2,false,,0
89,true,32,3,true,2,3
90,true,4,3,true,4,2
91,true,4,2,false,,0
92,true,42,2,true,4,3
93,true,2,3,false,,0
94,true,41,3,true,2,3
95,true,4,2,true,2,2
96,true,1,3,false,,0
97,true,4,2,false,,0
98,true,13,4,false,,0
99,true,43,3,false,,0
100,true,12,3,false,,0
101,true,2,3,true,2,3
102,true,34,3,true,4,1
103,true,14,2,false,,0
104,true,43,2,false,,0
105,true,14,2,false,,0
106,false,,0,true,2,1
107,true,32,2,true,2,1
108,true,2,4,false,,0
109,true,3,3,false,,0
110,true,4,2,false,,0
111,true,34,2,true,2,2
112,true,14,3,false,,0
113,false,,0,true,4,3
114,true,1,3,true,2,1
115,true,3,2,false,,0
116,true,3,4,false,,0
117,false,,0,true,4,3
118,true,23,2,false,,0
119,true,14,3,false,,0
120,false,,0,true,4,3
121,true,4,4,false,,0
122,true,31,2,false,,0
123,false,,0,false,,0
124,true,1,3,false,,0
125,false,,0,false,,0
126,false,,0,false,,0
127,true,2,3,false,,0
128,true,1,2,true,2,1
129,true,1,2,false,,0
130,true,21,2,false,,0
131,true,4,3,false,,0
132,true,14,3,false,,0
133,true,4,2,false,,0
134,false,,0,true,4,3
135,true,34,3,true,2,1
136,true,3,4,true,4,2
137,true,12,3,false,,0
138,true,4,2,true,2,1
139,true,32,2,false,,0
140,false,,0,true,2,2
141,false,,0,false,,0
142,true,14,2,true,2,3
143,true,2,2,false,,0
144,true,12,3,true,4,3
145,true,3,3,false,,0
146,true,4,2,true,4,2
147,true,4,4,true,2,2
148,false,,0,true,4,3
149,true,4,2,false,,0
150,false,,0,false,,0
151,true,2,4,false,,0
152,true,1,4,true,4,2
153,true,3,4,true,4,1
154,false,,0,true,4,1
155,true,2,3,false,,0
156,true,1,2,false,,0
157,true,32,2,false,,0
158,true,1,2,false,,0
159,true,14,4,true,4,2
160,true,42,2,false,,0
161,true,34,4,false,,0
162,false,,0,true,4,1
163,true,34,2,true,4,1
164,true,3,4,true,4,2
165,false,,0,false,,0
166,true,4,3,false,,0
167,false,,0,true,2,3
168,true,1,4,true,2,1
169,false,,0,true,4,3
170,true,3,2,false,,0
171,false,,0,true,2,3
172,true,23,4,false,,0
173,true,2,2,false,,0
174,true,24,2,false,,0
175,true,4,4,false,,0
176,false,,0,false,,0
177,true,21,2,false,,0
178,true,42,3,true,2,2
179,true,2,4,false,,0
180,true,4,4,true,2,3
181,true,12,2,false,,0
182,true,4,4,false,,0
183,true,21,2,false,,0
184,true,1,2,false,,0
185,true,41,3,false,,0
186,true,43,3,true,2,2
187,false,,0,false,,0
188,true,2,3,false,,0
189,true,21,3,false,,0
190,true,3,3,false,,0
191,true,34,4,false,,0
192,false,,0,false,,0
193,true,3,2,false,,0
194,false,,0,false,,0
195,true,14,2,false,,0
196,true,13,3,false,,0
197,true,43,4,true,4,2
198,true,42,4,true,2,3
199,true,2,4,false,,0
200,false,,0,true,2,2
201,true,24,3,false,,0
202,true,3,2,false,,0
203,false,,0,true,4,2
204,false,,0,false,,0
205,true,2,2,false,,0
206,true,4,2,true,2,3
207,true,24,3,true,4,2
208,true,12,4,true,2,1
209,true,41,3,false,,0
210,true,3,2,false,,0
211,true,4,2,false,,0
212,true,21,4,false,,0
213,false,,0,true,4,3
214,true,4,2,false,,0
215,false,,0,false,,0
216,true,2,4,false,,0
217,true,13,4,true,2,1
218,false,,0,false,,0
219,true,14,3,true,2,1
220,false,,0,false,,0
221,false,,0,false,,0
222,true,2,2,false,,0
223,false,,0,true,4,3
224,true,2,3,true,2,2
225,true,42,3,false,,0
226,true,34,4,true,4,3
227,true,2,3,true,2,2
228,true,21,3,false,,0
229,false,,0,true,2,2
230,false,,0,false,,0
231,true,23,2,false,,0
232,false,,0,false,,0
233,true,12,2,true,2,1
234,true,13,3,false,,0
235,true,3,2,false,,0
236,false,,0,false,,0
237,true,1,4,true,4,1
238,true,2,4,false,,0
239,true,2,3,false,,0
240,true,2,3,false,,0
241,true,3,2,false,,0
242,false,,0,false,,0
243,true,2,4,true,4,3
244,true,32,4,true,4,2
245,true,2,3,false,,0
246,true,2,3,true,2,1
247,true,4,4,false,,0
248,true,13,2,true,4,1
249,true,3,2,false,,0
250,false,,0,false,,0
251,true,23,2,false,,0
252,true,41,3,true,2,1
253,true,21,2,true,4,1
254,true,24,4,true,2,1
255,true,3,4,false,,0
256,false,,0,false,,0
257,false,,0,true,4,3
258,true,32,4,false,,0
259,true,14,3,true,4,3
260,true,3,2,true,4,3
261,true,21,4,false,,0
262,true,1,2,false,,0
263,true,1,4,false,,0
264,false,,0,false,,0
265,true,34,2,false,,0
266,true,41,2,true,4,3
267,false,,0,false,,0
268,true,3,2,true,4,3
269,false,,0,true,4,1
270,false,,0,true,4,2
271,true,42,2,false,,0
272,true,34,4,false,,0
273,true,32,4,false,,0
274,true,24,2,false,,0
275,true,4,3,true,2,3
276,true,1,2,false,,0
277,true,4,3,true,4,3
278,false,,0,true,4,1
279,true,3,2,false,,0
280,true,14,2,true,2,1
281,true,1,2,false,,0
282,true,4,3,false,,0
283,true,2,4,false,,0
284,true,12,2,false,,0
285,false,,0,true,2,2
286,true,2,3,false,,0
287,true,14,2,true,2,1
288,false,,0,true,4,3
289,true,1,3,true,2,2
290,true,4,4,false,,0
291,true,1,4,false,,0
292,true,21,3,true,2,3
293,false,,0,false,,0
294,false,,0,false,,0
295,true,4,3,true,2,3
296,true,1,4,false,,0
297,true,32,3,false,,0
298,false,,0,true,2,3
299,true,3,4,true,2,1
300,false,,0,false,,0
301,true,1,2,false,,0
302,false,,0,false,,0
303,true,1,3,false,,0
304,true,12,2,false,,0
305,true,34,2,false,,0
306,true,4,2,false,,0
307,true,2,4,true,2,3
308,true,3,3,true,4,1
309,true,2,3,false,,0
310,true,32,3,true,2,2
311,false,,0,false,,0
312,false,,0,false,,0
313,true,41,3,false,,0
314,true,3,2,true,2,3
315,true,34,3,false,,0
316,true,3,3,true,4,3
317,true,32,2,true,2,2
318,true,23,4,true,4,2
319,true,1,2,false,,0
320,true,32,2,false,,0
321,false,,0,false,,0
322,true,42,3,false,,0
323,true,14,4,true,2,3
324,false,,0,false,,0
325,true,2,4,false,,0
326,true,4,2,false,,0
327,true,12,4,false,,0
328,false,,0,false,,0
329,true,2,2,false,,0
330,false,,0,false,,0
331,true,1,3,true,2,2
332,true,3,3,true,4,3
333,true,23,3,true,2,2
334,true,1,4,true,2,2
335,false,,0,false,,0
336,true,13,2,false,,0
337,true,24,3,true,2,1
338,true,2,3,true,4,1
339,true,21,3,false,,0
340,false,,0,true,4,1
341,false,,0,true,2,3
342,true,13,3,true,4,2
343,true,21,4,false,,0
344,true,4,3,false,,0
345,true,42,3,false,,0
346,false,,0,false,,0
